mode,runner,scenario,bg_db,fg_db,route,case,method,score,solver,tech_shape,n_activities,n_products,error
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.45800874199274577,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.008983684348146032,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.27201612787412255,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.13533762846897837,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-1.0036596410968394e-06,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.010088937715494118,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.008057382303284786,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.00824553091421561,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.009150093072045746,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01700261294479684,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",9.607054942411399e-05,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.024315351295875864,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",0.0013775394137096328,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",0.001957770565009086,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",0.22089751134238764,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.004367497769122583,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",6.37697262827653e-05,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",0.0001318002219268382,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",0.011106521832313108,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",0.11176987025358891,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.0003406282661828487,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",0.0016889599654612729,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.0003523512313331612,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",3.244017751119848e-08,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",4.03942065116329e-05,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",5.304523552654046e-05,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",5.605953865243232e-05,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,degrease_only,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.0029512215649766266,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.47501137131721244,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.03934166268583622,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.4134050039073652,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",45.83071546267935,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",54.537724847535394,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-76.86961284712554,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.045195255724379206,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.001967054448615561,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",0.0001921304960448048,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",2.5385806039644945,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-29.36197731774944,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.009324312935610464,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.27032717763671554,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.13498528207769586,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-9.712194994793072e-07,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.010048543869791,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.008004337355912682,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.008189471670446332,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.012101314964255231,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.296123016533855,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.21987675318777955,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-39.19881786687555,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-2.070672769660507,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-2.8894731802494547,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-30.77595356442584,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.449008700798935,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.0095071402835312,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.000884147785154857,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-43.331601751220084,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-43.704946847383376,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.05093988375812067,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.6438395151929,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.924955037622886,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-7.63088852733687e-06,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07847738202256854,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08489159439088151,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08894906616537482,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,stageD_only,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.2663053101181869,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-37.821111645216526,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.25921841587361594,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-38.78541286296805,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",43.76004269301888,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",51.648251667286004,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-107.64556641155153,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.403813445074558,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.011474194732146763,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0006920172891100516,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-40.793021147255544,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-73.06692416513289,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.06026419669373117,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.9141666928296162,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.7899697555451897,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-8.602108026816169e-06,standard,"(107293, 107293)",107293,107293,
prospect,msfsc,SSP2M_2050,prospective_conseq_IMAGE_SSP2M_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.08852592589235954,standard,"(107293, 107293)",107293,107293,
