rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-9.838723964530589e-20,82.49718382964257,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '0303944c59b14155ad3b0c3838cbe55c')",airport construction,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,0303944c59b14155ad3b0c3838cbe55c
2,-2.953887400429669e-20,24.76819074951432,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '6c019162355e4fdb873c117fcff9d4e6')",airport construction,RER,prospective_conseq_IMAGE_SSP2M_2050_PERF,6c019162355e4fdb873c117fcff9d4e6
3,8.426624206917182e-21,-7.065680150876454,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'aaa7f8ccf2dd4b2aace7ab467767a430')","gold mine operation and gold production, unrefined",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,aaa7f8ccf2dd4b2aace7ab467767a430
4,2.3978149549914592e-22,-0.20105552492836332,"('mtcw_foreground_prospective', 'AL_primary_liquid_BASE_CA_SSP2M_2050')","Primary aluminium, liquid (baseline clone) [CA; SSP2M_2050]",CA,mtcw_foreground_prospective,AL_primary_liquid_BASE_CA_SSP2M_2050
5,-1.5815785326136392e-24,0.0013261452950242294,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'ce7f4e51bf6d433eb5d496ef2edc29fc')","nuclear waste storage construction, final repository for low level radioactive waste",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,ce7f4e51bf6d433eb5d496ef2edc29fc
6,-5.915121681182617e-26,4.959798470476843e-05,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '0bcc1631f6db413ca7440ff1025cad40')","nuclear waste storage construction, final repository for low level radioactive waste",CH,prospective_conseq_IMAGE_SSP2M_2050_PERF,0bcc1631f6db413ca7440ff1025cad40
7,1.7181444830295098e-26,-1.4406551273657392e-05,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '6252163b555d46b4b35cbf7edfb33260')","ferrochromium production, high-carbon, 55% Cr",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,6252163b555d46b4b35cbf7edfb33260
8,2.227623689967056e-28,-1.86785076720309e-07,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '01faf805f6194336a0a632dd9b08f515')",clinker production,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,01faf805f6194336a0a632dd9b08f515
9,5.419033390161891e-29,-4.5438310433225575e-08,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'e04e3246cb154dd4a2736d490238446a')","copper mine operation and beneficiation, sulfide ore",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,e04e3246cb154dd4a2736d490238446a
10,4.311917543336488e-30,-3.6155202190171685e-09,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '00703dbc22e04652b680c6069271d4a8')",ground granulated blast furnace slag production,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,00703dbc22e04652b680c6069271d4a8
11,3.1510852664843635e-30,-2.642168450189276e-09,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'b90c93ebb80a4d58ae4fa4443dd35efd')","phosphoric acid production, dihydrate process",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,b90c93ebb80a4d58ae4fa4443dd35efd
12,1.7911491392925704e-30,-1.5018691483085547e-09,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '1d253a4f00854e969a0a674340deea79')",phosphate rock beneficiation,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,1d253a4f00854e969a0a674340deea79
13,3.0809746510874896e-31,-2.583381067316692e-10,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '20cc7ce6aa574c558f8609f9b49d8cd4')","transport, freight train, electricity",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,20cc7ce6aa574c558f8609f9b49d8cd4
14,7.44532228731895e-32,-6.242863643925709e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'f9601f895c1142458715fd3d4bddbc3b')","transport, freight train, electric",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,f9601f895c1142458715fd3d4bddbc3b
15,-5.756250555251227e-32,4.826585865585863e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '80cf67ceb621401a93304db095427d8a')",gold production,AU,prospective_conseq_IMAGE_SSP2M_2050_PERF,80cf67ceb621401a93304db095427d8a
16,-5.134115915032811e-32,4.30492923647506e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '2cbcaf30960c4fd789a7eeb5f6cdeb17')",gold production,US,prospective_conseq_IMAGE_SSP2M_2050_PERF,2cbcaf30960c4fd789a7eeb5f6cdeb17
17,-4.2402124877285127e-32,3.5553959063996825e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '30ff5eb4dce14a03acd2760a74f08f53')",gold-silver mine operation with refinery,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,30ff5eb4dce14a03acd2760a74f08f53
18,-3.3181675226852596e-32,2.78226604469613e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '47b6369bda3b4f1abd4fed83fbed39fd')","platinum group metal, extraction and refinery operations",RU,prospective_conseq_IMAGE_SSP2M_2050_PERF,47b6369bda3b4f1abd4fed83fbed39fd
19,-3.144936404804641e-32,2.6370126619573488e-11,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '224c0d05894b47bab35a90ac4147d4da')",gold-silver mine operation with refinery,CA-QC,prospective_conseq_IMAGE_SSP2M_2050_PERF,224c0d05894b47bab35a90ac4147d4da
20,-8.610648871528245e-33,7.219983865873824e-12,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '405a44a2460f40a1a827bd0f5e522b0e')","gold mine operation and gold production, unrefined",ZA,prospective_conseq_IMAGE_SSP2M_2050_PERF,405a44a2460f40a1a827bd0f5e522b0e
