tag,route,case,method,n,mean,sd,p2_5,p97_5,p5,p95,p50,min,max
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,0.012655412986365385,0.0016180141432787028,0.009770156423398076,0.016216246409651622,0.010209519251910321,0.015499555423265497,0.012533162101650386,0.007620681973532428,0.020199839848156008
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,-51.513051518898436,4.796043013465477,-61.923743375615295,-42.87813260259339,-60.112858421846795,-44.51394681973134,-51.151629871862994,-69.41979233999879,-37.438672650197944
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,-51.50039610591206,4.79593368069247,-61.911613217381536,-42.865193946961924,-60.09964466019948,-44.49963058214597,-51.14025510431986,-69.40888791870428,-37.42743938933848
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,2.2738707849348314,0.2705151945159025,1.812975332807213,2.88461573652998,1.8782347968452047,2.767795839622396,2.250029091958783,1.3965922245590647,3.2911158075113773
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,-45.836225514492035,5.442642171885045,-57.78537277276085,-36.07261085017547,-55.2224640817418,-37.64156952627233,-45.38636863964911,-66.05223056337212,-31.01293798658087
contemp_al_base_routes_uncertainty_rewire_embedded,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,0.11170149036071272,0.02080528848091443,0.07743038457396723,0.15737573469338229,0.08195278984731634,0.14886997424728698,0.10924352960563893,0.06826003414804023,0.2344296040683597
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,-48.11009629942688,5.466115057354707,-60.10564387749776,-38.475389454734504,-57.7016014480333,-39.95970881130008,-47.61281619695394,-68.31743617145003,-33.258577437492406
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1600,-45.836225514492035,5.442642171885045,-57.78537277276085,-36.07261085017547,-55.2224640817418,-37.64156952627233,-45.38636863964911,-66.05223056337212,-31.01293798658087
