rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,4.856614976674382,76.29213549671555,"('ecoinvent_3.10.1.1_consequential_unitprocess', '73c7821f17e9ead28e4f837a23b44b64')","electricity production, natural gas, conventional power plant",CA-AB,ecoinvent_3.10.1.1_consequential_unitprocess,73c7821f17e9ead28e4f837a23b44b64
2,0.6364119068600496,9.997338406088215,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'f8027e13c3672f267e1d96eaf7b2f395')",natural gas venting from petroleum/natural gas production,GLO,ecoinvent_3.10.1.1_consequential_unitprocess,f8027e13c3672f267e1d96eaf7b2f395
3,0.5362150885863465,8.423355442070834,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'c741d982f6eb1104a59d7f2de3616a7a')","treatment of waste rubber, unspecified, municipal incineration",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,c741d982f6eb1104a59d7f2de3616a7a
4,0.30812829813451215,4.840360206554351,"('ecoinvent_3.10.1.1_consequential_unitprocess', '23f96312ffa8ce40afd858a31608ccf3')","sweet gas, burned in gas turbine",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,23f96312ffa8ce40afd858a31608ccf3
5,0.09174035411995944,1.4411411159114156,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'da57a8c48514f5d6d7f675cac6b01843')","electricity production, hydro, reservoir, non-alpine region",CA-QC,ecoinvent_3.10.1.1_consequential_unitprocess,da57a8c48514f5d6d7f675cac6b01843
6,-0.06769838474223473,-1.0634679435099137,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'bd4b1109355124047a21af49482664f0')","heat and power co-generation, lignite",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,bd4b1109355124047a21af49482664f0
7,0.06449791636083448,1.0131920685271412,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'b4d7b2901461ced7526088057a0205ad')","market for natural gas, high pressure",CA,ecoinvent_3.10.1.1_consequential_unitprocess,b4d7b2901461ced7526088057a0205ad
8,-0.0488003812751567,-0.7666008770341224,"('ecoinvent_3.10.1.1_consequential_unitprocess', '98836c2833be34083b84f6ee8c185215')","electricity production, hard coal",CL,ecoinvent_3.10.1.1_consequential_unitprocess,98836c2833be34083b84f6ee8c185215
9,0.04695931393933571,0.7376797129481003,"('ecoinvent_3.10.1.1_consequential_unitprocess', '1ebe0b9e6041a3f21753dc128258d4b5')","diesel, burned in diesel-electric generating set, 10MW, for oil and gas extraction",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,1ebe0b9e6041a3f21753dc128258d4b5
10,0.03500872433353321,0.5499489568864276,"('ecoinvent_3.10.1.1_consequential_unitprocess', '587d4bb788c42b0855334b4bece95aa5')","natural gas, burned in gas turbine",CA,ecoinvent_3.10.1.1_consequential_unitprocess,587d4bb788c42b0855334b4bece95aa5
11,0.03280228644153214,0.5152882190206267,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'dcc30e91ffc230484d4b94257b2c2d7b')",sponge iron production,IN,ecoinvent_3.10.1.1_consequential_unitprocess,dcc30e91ffc230484d4b94257b2c2d7b
12,0.03264414584253412,0.5128040023256171,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'ac35c2f196fd51fc6687f23df1e9662a')","heat production, natural gas, at boiler modulating >100kW",CA-QC,ecoinvent_3.10.1.1_consequential_unitprocess,ac35c2f196fd51fc6687f23df1e9662a
13,0.03264414575067892,0.512804000882672,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'd86b9d5f164da0a8245f6b8b1e5bc977')","heat production, natural gas, at boiler condensing modulating >100kW",CA-QC,ecoinvent_3.10.1.1_consequential_unitprocess,d86b9d5f164da0a8245f6b8b1e5bc977
