mode,scenario,fg_db,route,case,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
prospect,SSP2M_2050,mtcw_foreground_prospective,landfill,c3c4,0.0002415951086242068,0.08105359080658747,0.08738215207378877,0.030050439906280542,0.04135838403875014,0.5525751402609916,0.032910499633189566,8.131480580553723e-06,3.870223351778784e-05,0.004946975226874761,1.0768615068539593,0.00045385056204257074,0.014571269237545122,0.00027102783921847994,7.134504060470298e-08,0.0001134392854765264,0.00042109943835111563,0.0004433709521424481,0.0007539195197784134
prospect,SSP2M_2050,mtcw_foreground_prospective,landfill,net_wrapper,0.0002415951086242068,0.08105359080658747,0.08738215207378877,0.030050439906280542,0.04135838403875014,0.5525751402609916,0.032910499633189566,8.131480580553723e-06,3.870223351778784e-05,0.004946975226874761,1.0768615068539593,0.00045385056204257074,0.014571269237545122,0.00027102783921847994,7.134504060470298e-08,0.0001134392854765264,0.00042109943835111563,0.0004433709521424481,0.0007539195197784134
prospect,SSP2M_2050,mtcw_foreground_prospective,recycling_postcons,c3c4,0.002273075461148273,2.7019914992130465,2.7415049584449127,0.8597694486894961,1.187288687915978,38.20887220671326,0.8081948947547558,0.0005339369087701435,1.8450749364480297e-05,0.46388443468672624,32.86896927117483,-0.01804192919510615,0.023202324200104603,0.12055104874020958,2.101020473646655e-06,0.0013794248678032652,0.004992532518793087,0.0054331996740152235,0.01708354422668449
prospect,SSP2M_2050,mtcw_foreground_prospective,recycling_postcons,joint,-0.183511819654862,-26.608278420733015,-27.176715911878027,-1.0443561379557873,-1.4835448541856,18.245115107357723,-5.113816983712018,-0.0069511632391243946,-0.0006862512030209329,-44.653156778213805,-5.06861221890433,-0.04747604306996314,-0.4792232725661624,-0.8538347242137735,-5.493832063271334e-06,-0.06678176579099174,-0.06561551250280387,-0.06926788864573526,-1.0968629877347698
prospect,SSP2M_2050,mtcw_foreground_prospective,recycling_postcons,net_wrapper,-0.183511819654862,-26.608278420733015,-27.176715911878027,-1.0443561379557873,-1.4835448541856002,18.24511510735771,-5.113816983712017,-0.0069511632391243946,-0.0006862512030209329,-44.653156778213805,-5.068612218904337,-0.04747604306996312,-0.4792232725661624,-0.8538347242137736,-5.493832063271334e-06,-0.06678176579099174,-0.06561551250280387,-0.06926788864573526,-1.0968629877347698
prospect,SSP2M_2050,mtcw_foreground_prospective,recycling_postcons,staged_total,-0.18578489511601037,-29.31026991994606,-29.918220870322937,-1.9041255866452829,-2.6708335421015774,-19.963757099355483,-5.922011878466771,-0.007485100147894531,-0.0007047019523854131,-45.117041212900546,-37.93758149007909,-0.029434113874856973,-0.5024255967662664,-0.9743857729539823,-7.594852536917992e-06,-0.06816119065879502,-0.07060804502159689,-0.07470108831975042,-1.113946531961453
prospect,SSP2M_2050,mtcw_foreground_prospective,reuse,c3c4,2.9651710591805562e-05,0.007583865290579617,0.009627474151928429,0.0009077897056408973,0.00121487683566822,0.04091124912341188,0.001921591751581362,3.2907400754731505e-05,6.809054861644816e-05,0.004865570828304655,0.02950152966352315,0.00011518653325972039,0.000546607131930307,7.202820356632311e-05,1.0146793117068953e-08,1.5787818022338997e-05,1.8542750608625985e-05,1.9715904566938874e-05,0.0014162909314709914
prospect,SSP2M_2050,mtcw_foreground_prospective,reuse,joint,-0.19002661841164994,-32.772407056572995,-33.59641039637845,-2.2829829407749975,-3.160459618725184,-31.804590173082687,-6.859912034809543,-0.008000052213264023,-0.0013758474160321804,-45.34764221666239,-44.53172258046818,-0.0793606756185308,-0.6451224395553662,-0.9806633119320527,-8.624832368014221e-06,-0.07060730061011405,-0.07510299335891833,-0.07965410502520172,-1.1262680064447528
prospect,SSP2M_2050,mtcw_foreground_prospective,reuse,net_wrapper,-0.19002661841164994,-32.772407056572995,-33.59641039637845,-2.2829829407749975,-3.160459618725184,-31.804590173082687,-6.859912034809543,-0.008000052213264023,-0.0013758474160321804,-45.34764221666239,-44.53172258046818,-0.0793606756185308,-0.6451224395553662,-0.9806633119320527,-8.624832368014221e-06,-0.07060730061011405,-0.07510299335891833,-0.07965410502520172,-1.1262680064447528
prospect,SSP2M_2050,mtcw_foreground_prospective,reuse,staged_total,-0.19005627012224152,-32.77999092186354,-33.606037870530365,-2.2838907304806386,-3.1616744955608533,-31.845501422206084,-6.861833626561119,-0.008032959614018755,-0.0014439379646486279,-45.35250778749064,-44.56122411013171,-0.07947586215179059,-0.6456690466872962,-0.9807353401356194,-8.634979161131296e-06,-0.07062308842813644,-0.07512153610952696,-0.07967382092976863,-1.127684297376224
