rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-10.876297620613743,24.880657819103362,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'c80c8232fbf94c92821ab98bb3342f0b')","electricity production, natural gas, combined cycle power plant",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,c80c8232fbf94c92821ab98bb3342f0b
2,-8.959039020066816,20.49473010225506,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '1f7df18c59de44c88cacd2d493cc286b')","heat production, at hard coal industrial furnace 1-10MW",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,1f7df18c59de44c88cacd2d493cc286b
3,-6.147727883634383,14.063564567023699,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'eadef980a47144eda30049cd4fe76fef')","electricity production, hard coal",TZ,prospective_conseq_IMAGE_SSP2M_2050_PERF,eadef980a47144eda30049cd4fe76fef
4,-2.6041769670736166,5.957324659390186,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '4e84d833e11b4f559a1c04fe044915d9')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP2M_2050_PERF,4e84d833e11b4f559a1c04fe044915d9
5,-1.2257452833144638,2.804019348433951,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'd01b197fa7fb4e4cab824ef2fe135739')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,d01b197fa7fb4e4cab824ef2fe135739
6,-0.9789267645711094,2.2393964112469105,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '574d05c5c33540188dd1b4ab170cbca6')",hard coal mine operation and hard coal preparation,CN,prospective_conseq_IMAGE_SSP2M_2050_PERF,574d05c5c33540188dd1b4ab170cbca6
7,-0.965100913282473,2.207768343776745,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '5593ca8cced94c4b9eb218f044c7ad11')",hard coal mine operation and hard coal preparation,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,5593ca8cced94c4b9eb218f044c7ad11
8,-0.6368895695366515,1.4569508853972746,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '22b30b6d1fcb4203b29dfeb55c6874b2')","sweet gas, burned in gas turbine",GLO,prospective_conseq_IMAGE_SSP2M_2050_PERF,22b30b6d1fcb4203b29dfeb55c6874b2
9,-0.5996172549323351,1.3716866035484265,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '508fd69962dd42f1b53ae224e7ede40d')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,508fd69962dd42f1b53ae224e7ede40d
10,-0.594618992521989,1.360252560360218,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '7e00b53d892c4fd09b8287a1419d9f29')","transport, freight, sea, container ship",GLO,prospective_conseq_IMAGE_SSP2M_2050_PERF,7e00b53d892c4fd09b8287a1419d9f29
11,-0.5255550182677389,1.2022615627811726,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'af6dca4687cf46728d137c5c4d910aa9')","heat and power co-generation, lignite",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,af6dca4687cf46728d137c5c4d910aa9
12,-0.4883728857527549,1.1172035818064234,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '7be3a15a30a7413aa4527e049506a6fd')","transport, freight, sea, bulk carrier for dry goods",GLO,prospective_conseq_IMAGE_SSP2M_2050_PERF,7be3a15a30a7413aa4527e049506a6fd
13,-0.456376119514726,1.0440076635026254,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'cec63c5dde804d6c9262f930351e7558')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,prospective_conseq_IMAGE_SSP2M_2050_PERF,cec63c5dde804d6c9262f930351e7558
14,-0.43513371828975317,0.9954134695433738,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'cafdaebf5a0b4f3dab63fb5b42fd2834')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,cafdaebf5a0b4f3dab63fb5b42fd2834
15,-0.3788098241293401,0.8665667253177821,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '0b4558693b7e42e395a9bd67758c83ec')","treatment of waste natural gas, sweet, burned in production flare",GLO,prospective_conseq_IMAGE_SSP2M_2050_PERF,0b4558693b7e42e395a9bd67758c83ec
16,-0.29251230171263004,0.6691522005610198,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '96c518d90d7442358f85c7625abf5540')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",US-SERC,prospective_conseq_IMAGE_SSP2M_2050_PERF,96c518d90d7442358f85c7625abf5540
17,-0.2820761331819432,0.6452783836417049,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '16ff79433d704b09ae1e5c45a85caa93')","quicklime production, in pieces, loose",RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,16ff79433d704b09ae1e5c45a85caa93
18,0.24834193836779098,-0.5681079174360798,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '3df1a95a9fee42dba53f37cbda8e14c2')","electricity production, natural gas, combined cycle power plant",RU,prospective_conseq_IMAGE_SSP2M_2050_PERF,3df1a95a9fee42dba53f37cbda8e14c2
19,-0.21879184480600714,0.5005090164056624,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', 'b9cde892908e4dcfad3120e7b600505b')","electricity production, hydro, reservoir, non-alpine region",TZ,prospective_conseq_IMAGE_SSP2M_2050_PERF,b9cde892908e4dcfad3120e7b600505b
20,-0.2183883232414896,0.4995859190135534,"('prospective_conseq_IMAGE_SSP2M_2050_PERF', '5f9a490c464f4285a59b4a7822d832c4')",pig iron production,RoW,prospective_conseq_IMAGE_SSP2M_2050_PERF,5f9a490c464f4285a59b4a7822d832c4
