scenario,route,case,bg_db,solver,tech_shape,n_activities,n_products,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.0002353594018531258,-0.08017090403622965,-0.08704368949826691,-0.030021798513534193,-0.04131377173933569,-0.5483609472339523,-0.03273242903125697,-6.4376647291765704e-06,-3.861517889672576e-05,-0.004831221386173144,-1.0748209699302516,-0.0004812051995798148,-0.014808044053680379,-0.0002941700846118722,-7.13423878194926e-08,-0.00010761650117863755,-0.00041941980756120224,-0.0004417044797367072,-0.0007570052717888324
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.0002353594018531258,-0.08017090403622965,-0.08704368949826691,-0.030021798513534193,-0.04131377173933569,-0.5483609472339523,-0.03273242903125697,-6.4376647291765704e-06,-3.861517889672576e-05,-0.004831221386173144,-1.0748209699302516,-0.0004812051995798148,-0.014808044053680379,-0.0002941700846118722,-7.13423878194926e-08,-0.00010761650117863755,-0.00041941980756120224,-0.0004417044797367072,-0.0007570052717888324
SSP2M_2050,recycling_postcons,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.004900110847477547,-1.7100242394078735,-1.8045019733334717,-0.8621168351214155,-1.1917594223446373,-49.2582334402533,-0.4605939864060657,-0.00034486654586098905,3.356179159862079e-05,-0.5418704626011275,-33.41552966070188,0.0012043662751169083,-0.08949969305672134,-0.06689742509376091,-1.4299159537638442e-06,-0.0013746718827480752,-0.004323075338826892,-0.004624935351606325,0.013354521416223928
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.1636906062224431,-29.331841097877184,-29.999980213297118,-2.1484073054201174,-3.005290458799628,-61.848191923106974,-5.808063568383833,-0.0074908594547370595,-0.0007237267845462221,-42.83323563124434,-44.48403226171118,-0.5068584490797335,-0.6602350764989763,-0.8263335754232153,-5.131597614366357e-06,-0.05883969723852647,-0.07246275380688454,-0.07672056665599883,-0.19898067371254258
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.22432364927213236,-39.89367088407102,-41.045790952203824,-2.9316542942534505,-4.078721737607907,-78.72600822483355,-10.878202861611149,-0.009844287879957562,-0.0008518817464477097,-43.81537732565465,-77.04710855937634,-0.05200260417672414,-0.8006167804618983,-0.9940858732243272,-9.084349661368243e-06,-0.07972059431033458,-0.08913939702479308,-0.09348501871107587,-0.25465891207277724
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.15879049537496553,-27.621816858469327,-28.195478239963652,-1.2862904702987028,-1.8135310364549881,-12.589958482853687,-5.347469581977768,-0.007145992908876072,-0.0007572885761448425,-42.29136516864325,-11.068502601009286,-0.5080628153548503,-0.5707353834422549,-0.7594361503294547,-3.7016816606025115e-06,-0.05746502535577835,-0.06813967846805764,-0.07209563130439249,-0.21233519512876647
SSP2M_2050,reuse,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,4.19488923858751e-05,0.007424135520293489,0.010617218878329036,0.0006014980932772692,0.0008548541339928528,0.09645417825862528,0.0019070536625649835,2.7844843030731456e-05,5.755013706712681e-05,0.004849626588902539,0.04880394938380474,-0.00014873422311923086,0.0007374788654510799,-0.00015385301671264024,1.4164897738156924e-08,1.76379986773522e-05,2.3162029186058948e-05,2.4478214819205764e-05,0.0012886412439305343
SSP2M_2050,reuse,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.2312223134335492,-40.23672167304063,-41.34824433978476,-2.180614142116646,-3.04189623353653,-30.961486309210112,-10.977865896046241,-0.009984192530559672,-0.0008756744756052499,-45.603819866163605,-45.937260173734906,-0.056226905509961594,-0.7487535275545211,-0.9773760509336099,-8.053324021732294e-06,-0.0825560552638723,-0.08937009180642984,-0.09363075028020983,-0.28118756634196634
SSP2M_2050,reuse,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.23549368843978036,-43.7064426749581,-45.03606133999216,-2.5603792859520036,-3.5327371869958086,-42.843230632060695,-11.917687644140601,-0.010532051996683896,-0.001614910487868464,-45.83928644075378,-52.56090279378752,-0.10626865378689536,-0.891996977475551,-0.9837256181152458,-9.093450645945603e-06,-0.08501795303321374,-0.09388358289435986,-0.09860348289022801,-0.29492533175673613
SSP2M_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.23126426232593517,-40.24414580856094,-41.3588615586631,-2.181215640209924,-3.042751087670525,-31.05794048746874,-10.979772949708812,-0.01001203737359041,-0.0009332246126723763,-45.60866949275252,-45.98606412311874,-0.056078171286842435,-0.7494910064199723,-0.9772221979168965,-8.067488919470448e-06,-0.08257369326254975,-0.08939325383561587,-0.09365522849502902,-0.2824762075858973
