scenario,route,case,bg_db,method,score,solver,tech_shape,n_activities,n_products,error
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-7.043367675282232e-06,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.08535247832415438,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08956665935227502,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.09374115133321914,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.31003928283635,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.268426427167135,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.24289685520614124,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-43.43921238183821,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-2.290930791488853,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-3.195801473764298,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-32.62015495915053,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-11.532055552115644,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.010515642874488095,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0009801658126477797,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-47.90278566392875,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-48.29916324499414,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.05889890342022721,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.7871904056153917,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-1.0263764765224106,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-8.473283629046083e-06,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.08672715020690239,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.09388973469110189,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.09836608668482545,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.2966847614201261,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.558402187759235,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.2379967443586637,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-41.63471040850471,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-1.42881395636744,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-2.0040420514196606,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",16.63807848110272,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-11.071461565709576,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.010170776328627111,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0010137276042464006,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-47.36091520132765,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-14.883633584292324,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.060103269695344144,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.6976907125586704,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.9594790514286495,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-7.043367675282232e-06,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.08535247832415438,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08956665935227502,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.09374115133321914,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.31003928283635,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08017090403622963,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",0.0002353594018531258,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.08704368949826691,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",0.030021798513534193,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",0.04131377173933569,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",0.5483609472339522,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.03273242903125697,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",6.4376647291765704e-06,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",3.861517889672576e-05,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",0.004831221386173144,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",1.0748209699302516,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.0004812051995798148,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",0.014808044053680377,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.00029417008461187226,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",7.134238781949259e-08,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",0.00010761650117863755,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",0.0004194198075612022,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",0.0004417044797367071,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.0007570052717888324,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08017090403622963,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",0.0002353594018531258,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.08704368949826691,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",0.030021798513534193,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",0.04131377173933569,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",0.5483609472339522,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.03273242903125697,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",6.4376647291765704e-06,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",3.861517889672576e-05,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",0.004831221386173144,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",1.0748209699302516,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.0004812051995798148,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",0.014808044053680377,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.00029417008461187226,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",7.134238781949259e-08,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",0.00010761650117863755,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",0.0004194198075612022,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",0.0004417044797367071,standard,"(107090, 107090)",107090,107090,
SSP2M_2050,landfill,net,prospective_conseq_IMAGE_SSP2M_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.0007570052717888324,standard,"(107090, 107090)",107090,107090,
