scenario,case,bg_db,solver,tech_shape,n_activities,n_products,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
SSP2M_2050,c3c4_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107090, 107090)",107090,107090,-0.03711018948639816,0.9667559245641841,7.781762345873879,43.92149403557726,52.367864813030266,-59.196478813070385,-0.004560831266869625,0.004389500452152873,0.0004050240897897008,3.1004399470599866,-10.453493885394586,-0.036973590435234197,-0.6272810641420468,0.12821713858049363,2.5174079054825244e-05,-0.010040221908676088,-0.001534854276171038,-0.0014762295845445568,0.03360859483456753
SSP2M_2050,gateA_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107090, 107090)",107090,107090,-0.03778051731120611,-0.09058058996185263,-0.15935064288856077,43.11739722253384,51.30880770098335,-70.715946045979,-0.12677215177237422,-0.001994904183781649,4.1486608186189956e-05,2.3667976006564566,-27.825116161214602,-0.01633882564523116,-0.2517519586098071,0.11601858101852235,-1.0339072270012517e-06,-0.009791568330466098,-0.008097150998584577,-0.008336966255754483,-0.001809198575234867
SSP2M_2050,joint,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107090, 107090)",107090,107090,-0.06898340415467216,-6.478312643136282,-10.36723013245241,42.58407725243583,50.448517237786184,-85.86693713356394,-2.439145432325916,0.001098091733153206,0.0002542864755790148,-34.26066948603713,-38.74818100559804,-0.04593018842402,-5.556040508980674,-0.6810529451961861,2.127399917790668e-05,-0.023662744016800984,-0.03244310706400573,-0.033616325539483655,-0.04836356838868372
SSP2M_2050,prep_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107090, 107090)",107090,107090,-0.03720179279439288,-0.09054468335567,-0.16039187292467583,43.11390864502112,51.30581101400095,-68.80955919282485,-0.12941296794656626,-0.002003409392708034,3.448879993171717e-05,2.3773364137525665,-27.69647036645812,-0.02273638464169721,-0.2451486783522659,0.10664131586078304,-1.0277561034742659e-06,-0.009676209821818582,-0.007961867139637835,-0.008199896827863512,-0.007128151233894604
SSP2M_2050,stageD_only,prospective_conseq_IMAGE_SSP2M_2050_PERF,standard,"(107090, 107090)",107090,107090,-0.03187321466827398,-7.4450685677004635,-18.148992478326296,-1.3374167831413966,-1.9193475752440865,-26.6704583204936,-2.434584601059044,-0.0032914087189996628,-0.00015073761421068575,-37.361109433097134,-28.29468712020347,-0.008956597988785831,-4.928759444838628,-0.8092700837766804,-3.900079876918575e-06,-0.013622522108124896,-0.030908252787834687,-0.032140095954939094,-0.0819721632232513
