tag,unc_layer,iteration,scenario_id,case,method,score,f_Al,X_Al,L,f_makeup,Y_prep,R_PSA,E_aux,E_therm,der_prepared_mass_per_kg_gate,der_al_feed_kg_per_kg_gate,der_al_reacted_kg_per_kg_gate,der_h2_crude_kg_per_kg_gate,der_h2_usable_kg_per_kg_gate,der_aloh3_kg_per_kg_gate,der_electrolyte_makeup_kg_per_kg_gate,der_purge_m3_per_kg_gate,der_stoich_makeup_water_kg_per_kg_gate,der_elec_total_kwh_per_kg_gate
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.062638854005323,0.9412879472405564,0.9650540564364732,170.68934402540768,0.2903443742593404,0.8490079345000885,0.9657614581957568,0.16316182434234033,0.04424082184822917,0.8490079345000885,0.799160935856533,0.7712335028939153,0.08643210952261596,0.08347280012749694,2.229635262138066,39.60536970660157,0.03960536970660157,1.5448326825412153,0.17608649225210807
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.4814290171997904,0.9412879472405564,0.9650540564364732,170.68934402540768,0.2903443742593404,0.8490079345000885,0.9657614581957568,0.16316182434234033,0.04424082184822917,0.8490079345000885,0.799160935856533,0.7712335028939153,0.08643210952261596,0.08347280012749694,2.229635262138066,39.60536970660157,0.03960536970660157,1.5448326825412153,0.17608649225210807
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.58120983680554,0.9412879472405564,0.9650540564364732,170.68934402540768,0.2903443742593404,0.8490079345000885,0.9657614581957568,0.16316182434234033,0.04424082184822917,0.8490079345000885,0.799160935856533,0.7712335028939153,0.08643210952261596,0.08347280012749694,2.229635262138066,39.60536970660157,0.03960536970660157,1.5448326825412153,0.17608649225210807
prospect_hydrolysis_fgonly_fgonly,fgonly,14,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.2888158106136958,0.9931299888687898,0.9418645638259286,138.14398904239255,0.1721880335644138,0.8264328949126358,0.9588938542032235,0.12489768886879986,0.12399077215844215,0.8264328949126358,0.8207552917253877,0.7730403248487552,0.08663459999081087,0.08307338549254319,2.2348587825476436,19.52309422327393,0.01952309422327393,1.5484518686850952,0.20568961135709435
prospect_hydrolysis_fgonly_fgonly,fgonly,14,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.485409579464041,0.9931299888687898,0.9418645638259286,138.14398904239255,0.1721880335644138,0.8264328949126358,0.9588938542032235,0.12489768886879986,0.12399077215844215,0.8264328949126358,0.8207552917253877,0.7730403248487552,0.08663459999081087,0.08307338549254319,2.2348587825476436,19.52309422327393,0.01952309422327393,1.5484518686850952,0.20568961135709435
prospect_hydrolysis_fgonly_fgonly,fgonly,14,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-0.19659376885034946,0.9931299888687898,0.9418645638259286,138.14398904239255,0.1721880335644138,0.8264328949126358,0.9588938542032235,0.12489768886879986,0.12399077215844215,0.8264328949126358,0.8207552917253877,0.7730403248487552,0.08663459999081087,0.08307338549254319,2.2348587825476436,19.52309422327393,0.01952309422327393,1.5484518686850952,0.20568961135709435
prospect_hydrolysis_fgonly_fgonly,fgonly,15,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0042624306135806,0.9968422828451011,0.9714628736855285,105.019918621648,0.14089977776216023,0.7232547991580538,0.919196821954817,0.17549433861674965,0.04952335235963679,0.7232547991580538,0.7209709650713895,0.7003965255720809,0.07849341215125186,0.07215089499382032,2.024845633695587,10.668411545094267,0.010668411545094268,1.4029414430027622,0.1627451248941354
prospect_hydrolysis_fgonly_fgonly,fgonly,15,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.1360120611157987,0.9968422828451011,0.9714628736855285,105.019918621648,0.14089977776216023,0.7232547991580538,0.919196821954817,0.17549433861674965,0.04952335235963679,0.7232547991580538,0.7209709650713895,0.7003965255720809,0.07849341215125186,0.07215089499382032,2.024845633695587,10.668411545094267,0.010668411545094268,1.4029414430027622,0.1627451248941354
prospect_hydrolysis_fgonly_fgonly,fgonly,15,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-1.1317496305022199,0.9968422828451011,0.9714628736855285,105.019918621648,0.14089977776216023,0.7232547991580538,0.919196821954817,0.17549433861674965,0.04952335235963679,0.7232547991580538,0.7209709650713895,0.7003965255720809,0.07849341215125186,0.07215089499382032,2.024845633695587,10.668411545094267,0.010668411545094268,1.4029414430027622,0.1627451248941354
prospect_hydrolysis_fgonly_fgonly,fgonly,16,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2045873450587132,0.9906365643309722,0.9687525083643396,108.4802966339508,0.13751141389368116,0.7959261779431008,0.9790855938355094,0.16001684841981803,0.061419612971545065,0.7959261779431008,0.7884735743786355,0.7638357529582999,0.08560304396690968,0.08381270713646899,2.2082483746973156,11.761880269274553,0.011761880269274553,1.5300144908587698,0.17624707637247264
prospect_hydrolysis_fgonly_fgonly,fgonly,16,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.4560395773278945,0.9906365643309722,0.9687525083643396,108.4802966339508,0.13751141389368116,0.7959261779431008,0.9790855938355094,0.16001684841981803,0.061419612971545065,0.7959261779431008,0.7884735743786355,0.7638357529582999,0.08560304396690968,0.08381270713646899,2.2082483746973156,11.761880269274553,0.011761880269274553,1.5300144908587698,0.17624707637247264
prospect_hydrolysis_fgonly_fgonly,fgonly,16,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-1.251452232269181,0.9906365643309722,0.9687525083643396,108.4802966339508,0.13751141389368116,0.7959261779431008,0.9790855938355094,0.16001684841981803,0.061419612971545065,0.7959261779431008,0.7884735743786355,0.7638357529582999,0.08560304396690968,0.08381270713646899,2.2082483746973156,11.761880269274553,0.011761880269274553,1.5300144908587698,0.17624707637247264
prospect_hydrolysis_fgonly_fgonly,fgonly,17,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",4.929907699523358,0.9958069972175823,0.9120331641753198,125.01853221396608,0.28543655814357655,0.8811202075333607,0.9702225067112669,0.08676793656278908,0.046344550285677924,0.8811202075333607,0.8774256680515289,0.8002413083616796,0.08968301318511597,0.08701247786188282,2.313496797853878,31.310811720609603,0.0313108117206096,1.6029372718351844,0.11728810203720298
prospect_hydrolysis_fgonly_fgonly,fgonly,17,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.615181152981763,0.9958069972175823,0.9120331641753198,125.01853221396608,0.28543655814357655,0.8811202075333607,0.9702225067112669,0.08676793656278908,0.046344550285677924,0.8811202075333607,0.8774256680515289,0.8002413083616796,0.08968301318511597,0.08701247786188282,2.313496797853878,31.310811720609603,0.0313108117206096,1.6029372718351844,0.11728810203720298
