tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,3.7516921811087784,1.558594162440214,0.4154376444550378,0.4154376444550378,1.54330443892734,1.7808122383247822,3.464034281067938,6.681162668943382,7.659559525165858,0.7767616891896023,11.59749123617107
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-3.6493679953412412,0.2410350079878649,-0.06604842490413917,0.06604842490413917,-4.114852691143546,-4.042598023477464,-3.6475780185287547,-3.2517043335961806,-3.1768086945074745,-4.331040376136405,-2.93670709050685
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,0.10232418576753793,1.5469135009287547,15.117769951700986,15.117769951700986,-2.068331959526504,-1.8367746276180879,-0.17159385346451037,2.9255701912647285,4.002220647715771,-2.584577972425465,7.746801691541463
