tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,3.220091986349406,1.051717395714157,0.3266109788703524,0.3266109788703524,1.7279622794382445,1.8897785543787209,3.0323337302447366,5.2097224697156035,5.877535986248966,1.136510794773856,8.5681688457062
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-3.46528257097129,0.22907060639304527,-0.06610445229256981,0.06610445229256981,-3.9076166704860293,-3.8400131119499727,-3.462960291443182,-3.0878661934275735,-3.012644719051533,-4.117293543671978,-2.786531709813668
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-0.24519058462188417,1.0372416130266862,-4.230348463935709,4.230348463935709,-1.7184378859225722,-1.54621615900068,-0.4280148387740774,1.6473369716723618,2.364930690782978,-2.093484836165851,4.886241225900857
