tag,case,method,n,mean,sd,cv,p2_5,p5,p50,p95,p97_5,min,max
contemp_msfsc_uncertainty,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,7.00475960362429,1.3165530285961768,0.18795120790654787,4.792807996560866,5.042252518977656,6.88464956062094,9.389402457174231,9.9047238448123,3.2518565735473897,12.066482200602087
contemp_msfsc_uncertainty,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-33.203986755965246,3.3656632776777617,-0.10136322792843859,-40.484163941880894,-39.28081732013087,-32.954647239254584,-28.107704444357424,-27.2601285341141,-45.60244878866233,-23.90795784472897
contemp_msfsc_uncertainty,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-26.199227152340956,3.627708103966131,-0.13846622584979526,-33.6462159050187,-32.484151155830325,-26.034939975900183,-20.588763111616586,-19.590988632611452,-40.29608522692181,-15.089855628748658
