eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0,0.0,0.0,0.0
reuse,-0.0757528515567195,-0.0705023925630867,-0.0706230884281364,-0.0712347698068497
recycling_postcons,-0.0723085990211576,-0.0682688202069533,-0.068161190658795,-0.0684048617826348
hydrolysis,-0.0175187193967107,-0.0108359930131434,-0.011579144027537,-0.0112340362588787
msfsc,-0.0762858272867229,-0.0736056352272049,-0.0781967677586861,-0.0728654157791335
