eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0,0.0,0.0,0.0
reuse,-0.6607403522951523,-0.5722155060081261,-0.6456690466872961,-0.6752987636263224
recycling_postcons,-0.539341923934673,-0.4306059494675135,-0.5024255967662665,-0.5206628048048592
hydrolysis,-0.2009357639303331,-6.682253613043724,-4.189445649443203,-4.158082646700558
msfsc,-0.4625273210691802,-0.8492266146912544,-0.818599566391541,-0.8019122250455711
