eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,1.0871135008316395,1.0734995996351708,1.076861506853959,1.0748213129779731
reuse,-46.88004629184195,-44.12994074556725,-44.53172258046818,-45.312401184434414
recycling_postcons,-7.135488558976874,-4.887227859705604,-5.068612218904285,-4.244825105092637
hydrolysis,55.66664179265935,-38.17130527019255,-32.93595648452171,-30.294130637712165
msfsc,-67.56749873654746,-90.1273172379158,-90.94947411068361,-92.45789327110697
