eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0299407775812839,0.0298363898059196,0.0300504399062805,0.0299413006456296
reuse,-2.2282672353214803,-2.242044923426425,-2.282982940774998,-2.260175245638058
recycling_postcons,-1.0579111665847258,-1.0176393207410008,-1.0443561379557869,-1.0062921166881433
hydrolysis,1.041787593360696,35.960927909750055,36.19646893395086,36.300282475698154
msfsc,44.329529379785264,90.41811114648007,90.17278432240266,90.16802182239465
