eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0,0.0,0.0,0.0
reuse,-0.0866640335409882,-0.0793167576959367,-0.0796738209297686,-0.0799361110392675
recycling_postcons,-0.0821162932204773,-0.0748635733590784,-0.0747010883197504,-0.0744755734944573
hydrolysis,-0.0268431540739235,-0.0310358576367217,-0.0273190820703305,-0.0266225215626029
msfsc,-0.0868551791106124,-0.0705589952257933,-0.0788222298539426,-0.0751558744681473
