eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0001473959208644,0.0001113394456049,0.0001134392854765,0.0001121710338342
reuse,1.911048185894402e-05,1.3680591970582524e-05,1.5787818022338997e-05,1.5291047904013357e-05
recycling_postcons,0.0019756236705577,0.0015071596094477,0.0013794248678032,0.0020788069544799
hydrolysis,0.1276195125295077,-0.0084876513196582,-0.0085341893978198,-0.0075559259465066
msfsc,-0.0106107203849023,-0.0064408334071686,0.0004458298049825,-0.0080802502094567
