eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0,0.0,0.0,0.0
reuse,-1.1450997140771884,-1.1361434313254266,-1.127684297376224,-1.076273655589714
recycling_postcons,-1.1792583345379102,-1.1155987831267826,-1.1139465319614528,-1.0760776734546311
hydrolysis,-0.0492429679291868,-0.0437999680350714,-0.0696763449646748,-0.078911127686523
msfsc,-0.6630346824845641,-0.0285219223316599,-0.153771445758035,-0.1093899851179674
