eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,,0.0837400571699924,0.0873821520737887,0.0820008298280725
reuse,,-33.58592266508969,-33.59641039637844,-32.65709679164789
recycling_postcons,,-27.100484563333566,-27.176715911878023,-26.010368916500386
hydrolysis,,-6.592678098549652,-8.812145820001906,-8.42171327657756
msfsc,,-17.27214251252081,-12.92939794129671,-12.946170013212395
