mode,fg_db,route,case,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
contemp,mtcw_foreground_contemporary,landfill,c3c4,0.00027754513402832465,0.09474231635632595,0.029940777581283936,0.04125435317419252,0.5387991306899995,0.036344778711875136,1.5884001388795626e-05,3.9141141252312415e-05,0.005856940344741423,1.0871135008316397,0.0015329126989406755,0.013035702651860662,0.0003616330731027861,7.376927738902871e-08,0.00014739592086441405,0.000450088286746146,0.00047289398673726096,0.0008326802099424075
contemp,mtcw_foreground_contemporary,landfill,net_wrapper,0.00027754513402832465,0.09474231635632595,0.029940777581283936,0.04125435317419252,0.5387991306899995,0.036344778711875136,1.5884001388795626e-05,3.9141141252312415e-05,0.005856940344741423,1.0871135008316397,0.0015329126989406755,0.013035702651860662,0.0003616330731027861,7.376927738902871e-08,0.00014739592086441405,0.000450088286746146,0.00047289398673726096,0.0008326802099424075
contemp,mtcw_foreground_contemporary,recycling_postcons,c3c4,-0.2627718559623659,-42.74165425669198,-1.3159623753239267,-1.8816461394266184,8.092073701724054,-8.853518352226423,-0.014467541226822528,-0.0012174936536291602,-48.03900485479718,-20.201931264238517,-0.6767370512224147,-0.5278740078608467,-0.8947517506539834,-8.2907462944022e-06,-0.10322789879954339,-0.11009743609924881,-0.11464116129708715,-0.9152100216344282
contemp,mtcw_foreground_contemporary,recycling_postcons,net_wrapper,-0.2627718559623659,-42.74165425669198,-1.3159623753239267,-1.8816461394266184,8.092073701724054,-8.853518352226423,-0.014467541226822528,-0.0012174936536291602,-48.03900485479718,-20.201931264238517,-0.6767370512224147,-0.5278740078608467,-0.8947517506539834,-8.2907462944022e-06,-0.10322789879954339,-0.11009743609924881,-0.11464116129708715,-0.9152100216344282
contemp,mtcw_foreground_contemporary,reuse,c3c4,3.246511632941367e-05,0.010874582732427035,0.0008049614769503705,0.001079566371969733,0.049311425121386865,0.003046289540541771,2.911210293156467e-05,5.78085582554032e-05,0.005498110005627875,0.0477184879029659,4.636330814923072e-06,0.0006051054372366891,0.00012146234658360223,1.509323804894806e-08,1.9110481858944027e-05,2.5759914624860503e-05,2.744069335412274e-05,0.0014589666505681563
contemp,mtcw_foreground_contemporary,reuse,joint,-0.26382382145050776,-47.67587400461593,-2.4739600928133547,-3.4471612532423554,-48.46221938597781,-10.282640631041348,-0.015996115454903287,-0.0019110168822428829,-46.61196445723494,-59.32072293581041,-0.8534978244102536,-0.7539330094194242,-0.9415124585745486,-1.0837206799616033e-05,-0.10705329109222003,-0.11736290905399796,-0.12249597481874222,-0.8914396020887525
contemp,mtcw_foreground_contemporary,reuse,net_wrapper,-0.26382382145050776,-47.67587400461593,-2.4739600928133547,-3.4471612532423554,-48.46221938597781,-10.282640631041348,-0.015996115454903287,-0.0019110168822428829,-46.61196445723494,-59.32072293581041,-0.8534978244102536,-0.7539330094194242,-0.9415124585745486,-1.0837206799616033e-05,-0.10705329109222003,-0.11736290905399796,-0.12249597481874222,-0.8914396020887525
contemp,mtcw_foreground_contemporary,reuse,staged_total,-0.2638562865668371,-47.68674858734836,-2.4747650542903052,-3.448240819614325,-48.5115308110992,-10.285686920581888,-0.016025227557834858,-0.0019688254404982876,-46.61746256724058,-59.36844142371334,-0.8535024607410676,-0.7545381148566604,-0.9416339209211323,-1.0852300037664985e-05,-0.10707240157407893,-0.11738866896862288,-0.12252341551209642,-0.892898568739321
