rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-17.86960910977107,30.65906846225415,"('ecoinvent_3.10.1.1_consequential_unitprocess', '7feee803d7617b42630c276a615c7956')","heat production, at hard coal industrial furnace 1-10MW",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,7feee803d7617b42630c276a615c7956
2,-13.17566650495406,22.605623823653442,"('ecoinvent_3.10.1.1_consequential_unitprocess', '9a8e8330e5fc29384d5605fe6cc3cd69')","aluminium production, primary, liquid, prebake",CA,ecoinvent_3.10.1.1_consequential_unitprocess,9a8e8330e5fc29384d5605fe6cc3cd69
3,-3.758338784105935,6.448219733202944,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'c9f6ade6f2d9519abce2145d41df16a6')",hard coal mine operation and hard coal preparation,CN,ecoinvent_3.10.1.1_consequential_unitprocess,c9f6ade6f2d9519abce2145d41df16a6
4,-2.5576126973751516,4.388121883756184,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'dc49ce9a97ca4ea267ac998d1d208245')","electricity production, natural gas, conventional power plant",CA-BC,ecoinvent_3.10.1.1_consequential_unitprocess,dc49ce9a97ca4ea267ac998d1d208245
5,-1.864136967330956,3.198318583990045,"('ecoinvent_3.10.1.1_consequential_unitprocess', '3252febf4974507c969b7bbadfa2ea81')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,3252febf4974507c969b7bbadfa2ea81
6,-1.5716315416222542,2.6964640768603827,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'f8027e13c3672f267e1d96eaf7b2f395')",natural gas venting from petroleum/natural gas production,GLO,ecoinvent_3.10.1.1_consequential_unitprocess,f8027e13c3672f267e1d96eaf7b2f395
7,-1.361014774331908,2.335106766357014,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'bfaaa6b4cf0c6574ef66ca9a02d64090')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,bfaaa6b4cf0c6574ef66ca9a02d64090
8,-1.1780088891196197,2.0211217245325113,"('ecoinvent_3.10.1.1_consequential_unitprocess', '64f09e9eed25892a0e71def7ce6f6984')","transport, freight, sea, container ship",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,64f09e9eed25892a0e71def7ce6f6984
9,-0.8381956665774861,1.43810075354766,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'da57a8c48514f5d6d7f675cac6b01843')","electricity production, hydro, reservoir, non-alpine region",CA-QC,ecoinvent_3.10.1.1_consequential_unitprocess,da57a8c48514f5d6d7f675cac6b01843
10,-0.7709601856642379,1.3227441612602155,"('ecoinvent_3.10.1.1_consequential_unitprocess', '145d90a9fb52d5e8275b7ce5c12edb05')","coke production, wet quenching",CN,ecoinvent_3.10.1.1_consequential_unitprocess,145d90a9fb52d5e8275b7ce5c12edb05
11,-0.6940655672718529,1.1908152894427593,"('ecoinvent_3.10.1.1_consequential_unitprocess', '01a31c6bb3b89cd7d8219e08836ad847')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,ecoinvent_3.10.1.1_consequential_unitprocess,01a31c6bb3b89cd7d8219e08836ad847
12,-0.6617597155281109,1.1353878139866098,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'e057b75f4addfb4c60ceb890b685b9d4')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,e057b75f4addfb4c60ceb890b685b9d4
13,-0.6138454519387002,1.0531808290054452,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'c8851ed7b1ee1f9f7afe86857fd10c18')","transport, freight, sea, bulk carrier for dry goods",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,c8851ed7b1ee1f9f7afe86857fd10c18
14,-0.6021468101957174,1.0331093514532377,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'bd4b1109355124047a21af49482664f0')","heat and power co-generation, lignite",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,bd4b1109355124047a21af49482664f0
