tag,route,case,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
contemp__rewire_embedded,landfill,c3c4,0.0002775451340283247,0.09474231635632595,0.029940777581283936,0.04125435317419252,0.5387991306899994,0.03634477871187514,1.5884001388795626e-05,3.9141141252312415e-05,0.0058569403447414235,1.0871135008316395,0.0015329126989406766,0.013035702651860662,0.00036163307310278623,7.376927738902868e-08,0.00014739592086441405,0.00045008828674614605,0.000472893986737261,0.0008326802099424073
contemp__rewire_embedded,landfill,net,0.0002775451340283247,0.09474231635632595,0.029940777581283936,0.04125435317419252,0.5387991306899994,0.03634477871187514,1.5884001388795626e-05,3.9141141252312415e-05,0.0058569403447414235,1.0871135008316395,0.0015329126989406766,0.013035702651860662,0.00036163307310278623,7.376927738902868e-08,0.00014739592086441405,0.00045008828674614605,0.000472893986737261,0.0008326802099424073
contemp__rewire_embedded,recycling_postcons,c3c4,0.005491087222063156,1.9722709162462897,0.8650180704402513,1.1894498360414323,45.45260266548566,0.6185376245550286,0.0008029729808160356,5.541497189649938e-06,0.3372611056521476,33.61617359067443,0.03923725930363462,0.1576482818512725,0.08485117225305243,1.7805212802786402e-06,0.002420404356155056,0.005117034079950304,0.005448796908684818,0.0003486621763950764
contemp__rewire_embedded,recycling_postcons,joint,-0.17661567425389496,-26.690896838967138,-0.887616278949852,-1.2805732359624553,17.205406960161664,-5.120012075626276,-0.006052303763082664,-0.0006121966568981586,-42.60209604352137,-3.0978835244808662,0.22506642193140924,-0.3295721610403025,-0.7924821353679309,-5.21478049050865e-06,-0.06290036170434674,-0.0651927014847689,-0.06873185728489024,-1.0649472893149163
contemp__rewire_embedded,recycling_postcons,net,-0.17661567425389493,-26.690896838967134,-0.8876162789498516,-1.2805732359624549,17.20540696016167,-5.120012075626276,-0.006052303763082664,-0.0006121966568981584,-42.60209604352136,-3.097883524480848,0.22506642193140916,-0.3295721610403024,-0.7924821353679304,-5.214780490508648e-06,-0.06290036170434671,-0.06519270148476888,-0.06873185728489023,-1.0649472893149163
contemp__rewire_embedded,recycling_postcons,staged_total,-0.18210676147595792,-28.66316775521344,-1.752634349390103,-2.4700230720038876,-28.24719570532395,-5.7385497001813075,-0.0068552767438987,-0.0006177381540878082,-42.93935714917352,-36.714057115155285,0.18582916262777424,-0.4872204428915751,-0.8773333076209833,-6.995301770787293e-06,-0.06532076606050179,-0.07030973556471909,-0.07418065419357497,-1.065295951491312
contemp__rewire_embedded,reuse,c3c4,3.246511632941367e-05,0.010874582732427035,0.0008049614769503705,0.0010795663719697331,0.049311425121386865,0.00304628954054177,2.911210293156467e-05,5.7808558255403194e-05,0.0054981100056278745,0.04771848790296591,4.636330814922909e-06,0.000605105437236689,0.00012146234658360221,1.5093238048948063e-08,1.911048185894402e-05,2.5759914624860503e-05,2.744069335412274e-05,0.0014589666505681563
contemp__rewire_embedded,reuse,joint,-0.20109872842578388,-35.18428456358501,-2.2282672353214803,-3.10192897793303,-42.111627734121015,-7.343171916017933,-0.008892428189707004,-0.001408948985533826,-45.6209791547235,-46.88004629184192,0.018430482900836986,-0.6601352468579149,-0.9345504124104951,-8.655590665688836e-06,-0.07573374107486064,-0.08206262482145413,-0.08663659284763413,-1.1436407474266224
contemp__rewire_embedded,reuse,net,-0.20109872842578388,-35.18428456358501,-2.2282672353214803,-3.10192897793303,-42.111627734121015,-7.343171916017933,-0.008892428189707004,-0.001408948985533826,-45.6209791547235,-46.88004629184192,0.018430482900836986,-0.6601352468579149,-0.9345504124104951,-8.655590665688836e-06,-0.07573374107486064,-0.08206262482145413,-0.08663659284763413,-1.1436407474266224
contemp__rewire_embedded,reuse,stageD_extrusion_only,-0.009197428551974373,-4.985244592824172,-0.3818606676762891,-0.49969593811819146,-12.389443701332794,-1.2979998933337316,-0.0016963331402971822,-0.000815684465935473,-0.369989163461282,-8.232511769575538,-0.1774311910217557,-0.14722809593289218,-0.009995143820988591,-1.2978955721708204e-06,-0.006907189482346848,-0.007984534044191046,-0.00848037834110097,-0.022317335535611924
