tag,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
contemp_hydrolysis_uncertainty,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2200,24.99541501263074,10.623757083380847,0.42502823329848394,0.42502823329848394,8.295120901998446,10.473437803099353,23.543509069481185,43.63183284431506,48.129744848831145,-27.80116526181326,109.43712937809057
contemp_hydrolysis_uncertainty,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2200,-10.953366730132373,0.9916094656981405,-0.09053010732948925,0.09053010732948925,-13.202500385732911,-12.6730652999475,-10.876810993812146,-9.502862666345157,-9.318252783018545,-15.64681135975509,-8.519877046097367
contemp_hydrolysis_uncertainty,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2200,14.042048282498369,10.404914801521736,0.7409826965550419,0.7409826965550419,-2.58177114523583,-0.1503047089756688,12.698893155682505,32.10287200655388,36.52212042134932,-38.401819298977905,97.57301543392379
