tag,iteration,case,method,score
contemp_hydrolysis_uncertainty,559,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.907133120391029
contemp_hydrolysis_uncertainty,559,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.111698892729688
contemp_hydrolysis_uncertainty,559,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-0.20456577233865192
contemp_hydrolysis_uncertainty,560,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.454473537420578
contemp_hydrolysis_uncertainty,560,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.71575898219662
contemp_hydrolysis_uncertainty,560,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",4.73871455522397
contemp_hydrolysis_uncertainty,561,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.9898259349828
contemp_hydrolysis_uncertainty,561,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.008645262724587
contemp_hydrolysis_uncertainty,561,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.9811806722582075
contemp_hydrolysis_uncertainty,562,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",40.44026684900614
contemp_hydrolysis_uncertainty,562,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.842326290625191
contemp_hydrolysis_uncertainty,562,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.597940558380973
contemp_hydrolysis_uncertainty,563,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",42.919348467169655
contemp_hydrolysis_uncertainty,563,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.81334172071718
contemp_hydrolysis_uncertainty,563,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",32.106006746452465
contemp_hydrolysis_uncertainty,564,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.158794161962025
contemp_hydrolysis_uncertainty,564,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.775761181814017
contemp_hydrolysis_uncertainty,564,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.383032980148021
contemp_hydrolysis_uncertainty,565,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",33.10639720005138
contemp_hydrolysis_uncertainty,565,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.33056830905717
contemp_hydrolysis_uncertainty,565,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.7758288909942
contemp_hydrolysis_uncertainty,566,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.147458125632697
contemp_hydrolysis_uncertainty,566,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.058346158980692
contemp_hydrolysis_uncertainty,566,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.0891119666520206
contemp_hydrolysis_uncertainty,567,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.042501677768133
contemp_hydrolysis_uncertainty,567,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.99739204047256
contemp_hydrolysis_uncertainty,567,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.045109637295528
contemp_hydrolysis_uncertainty,568,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.38646535381291
contemp_hydrolysis_uncertainty,568,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.689073374127643
contemp_hydrolysis_uncertainty,568,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.697391979685246
contemp_hydrolysis_uncertainty,569,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",22.81819759989386
contemp_hydrolysis_uncertainty,569,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.053497939507487
contemp_hydrolysis_uncertainty,569,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.764699660386384
contemp_hydrolysis_uncertainty,570,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",31.381109193850246
contemp_hydrolysis_uncertainty,570,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.008919914526583
contemp_hydrolysis_uncertainty,570,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.3721892793236
contemp_hydrolysis_uncertainty,571,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.35937129008944
contemp_hydrolysis_uncertainty,571,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.717023291256437
contemp_hydrolysis_uncertainty,571,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.642347998832982
contemp_hydrolysis_uncertainty,572,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.991545607400756
contemp_hydrolysis_uncertainty,572,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.172651328209934
contemp_hydrolysis_uncertainty,572,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",13.8188942791908
contemp_hydrolysis_uncertainty,573,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",29.173363037271272
contemp_hydrolysis_uncertainty,573,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.540514297447
contemp_hydrolysis_uncertainty,573,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.63284873982427
contemp_hydrolysis_uncertainty,574,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.206495251894133
contemp_hydrolysis_uncertainty,574,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.14413384445045
contemp_hydrolysis_uncertainty,574,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.062361407443671
contemp_hydrolysis_uncertainty,575,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.251049572239218
contemp_hydrolysis_uncertainty,575,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.948911656024173
contemp_hydrolysis_uncertainty,575,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.302137916215038
contemp_hydrolysis_uncertainty,576,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.856957693075874
contemp_hydrolysis_uncertainty,576,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.826584059380359
contemp_hydrolysis_uncertainty,576,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.030373633695497
contemp_hydrolysis_uncertainty,577,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",38.531343883584206
contemp_hydrolysis_uncertainty,577,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-13.760220110948548
contemp_hydrolysis_uncertainty,577,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.77112377263565
contemp_hydrolysis_uncertainty,578,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",40.53581179142384
contemp_hydrolysis_uncertainty,578,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.997666850832573
contemp_hydrolysis_uncertainty,578,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.53814494059125
contemp_hydrolysis_uncertainty,579,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",29.637000446195067
contemp_hydrolysis_uncertainty,579,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.523028976307447
contemp_hydrolysis_uncertainty,579,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.113971469887627
contemp_hydrolysis_uncertainty,580,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",13.816476037476304
contemp_hydrolysis_uncertainty,580,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.605815865408962
contemp_hydrolysis_uncertainty,580,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.2106601720673456
contemp_hydrolysis_uncertainty,581,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.29588645675708
contemp_hydrolysis_uncertainty,581,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-13.932166800255214
contemp_hydrolysis_uncertainty,581,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.36371965650193
contemp_hydrolysis_uncertainty,582,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.96952296724766
contemp_hydrolysis_uncertainty,582,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.509758085406883
contemp_hydrolysis_uncertainty,582,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.45976488184073
contemp_hydrolysis_uncertainty,583,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.3226025598973
contemp_hydrolysis_uncertainty,583,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.883944048421293
contemp_hydrolysis_uncertainty,583,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.438658511475975
contemp_hydrolysis_uncertainty,584,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.87172774178796
contemp_hydrolysis_uncertainty,584,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.969450837935295
contemp_hydrolysis_uncertainty,584,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.902276903852671
contemp_hydrolysis_uncertainty,585,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.72022389767305
contemp_hydrolysis_uncertainty,585,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.751215528011693
contemp_hydrolysis_uncertainty,585,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.969008369661381
contemp_hydrolysis_uncertainty,586,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",48.932941638175826
contemp_hydrolysis_uncertainty,586,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.178199501837074
contemp_hydrolysis_uncertainty,586,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",37.754742136338805
contemp_hydrolysis_uncertainty,587,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.38742741428353
contemp_hydrolysis_uncertainty,587,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.834943303857825
contemp_hydrolysis_uncertainty,587,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.5524841104257
contemp_hydrolysis_uncertainty,588,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.72721326113546
contemp_hydrolysis_uncertainty,588,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.632895227387255
contemp_hydrolysis_uncertainty,588,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.09431803374823
contemp_hydrolysis_uncertainty,589,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.160235736355972
contemp_hydrolysis_uncertainty,589,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.950332173648986
contemp_hydrolysis_uncertainty,589,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.209903562706975
contemp_hydrolysis_uncertainty,590,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.05526889657182
contemp_hydrolysis_uncertainty,590,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.041858803369715
contemp_hydrolysis_uncertainty,590,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.013410093202088
contemp_hydrolysis_uncertainty,591,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.543362754024635
contemp_hydrolysis_uncertainty,591,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.412009234439937
contemp_hydrolysis_uncertainty,591,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.131353519584726
contemp_hydrolysis_uncertainty,592,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.88577808477784
contemp_hydrolysis_uncertainty,592,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.672165560072742
contemp_hydrolysis_uncertainty,592,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.2136125247050895
contemp_hydrolysis_uncertainty,593,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",44.18909293614063
contemp_hydrolysis_uncertainty,593,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.998714840688804
contemp_hydrolysis_uncertainty,593,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",32.19037809545183
contemp_hydrolysis_uncertainty,594,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.893810226438622
contemp_hydrolysis_uncertainty,594,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.197584363914302
contemp_hydrolysis_uncertainty,594,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.3037741374757137
contemp_hydrolysis_uncertainty,595,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.651908621027175
contemp_hydrolysis_uncertainty,595,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.792295697818211
contemp_hydrolysis_uncertainty,595,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.859612923209008
contemp_hydrolysis_uncertainty,596,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",14.692230851171296
contemp_hydrolysis_uncertainty,596,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.473589401629665
contemp_hydrolysis_uncertainty,596,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.218641449541624
contemp_hydrolysis_uncertainty,597,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",26.21565838436388
contemp_hydrolysis_uncertainty,597,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.277358265405631
contemp_hydrolysis_uncertainty,597,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.938300118958205
contemp_hydrolysis_uncertainty,598,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.699773872269656
contemp_hydrolysis_uncertainty,598,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.002509865183685
contemp_hydrolysis_uncertainty,598,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.69726400708593
contemp_hydrolysis_uncertainty,599,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",40.020675708100654
contemp_hydrolysis_uncertainty,599,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.530687403806935
contemp_hydrolysis_uncertainty,599,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.489988304293632
contemp_hydrolysis_uncertainty,600,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.29460776823687
contemp_hydrolysis_uncertainty,600,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.338728996288195
contemp_hydrolysis_uncertainty,600,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",14.955878771948685
contemp_hydrolysis_uncertainty,601,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",60.14598578568926
contemp_hydrolysis_uncertainty,601,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.43743465858546
contemp_hydrolysis_uncertainty,601,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",48.7085511271039
contemp_hydrolysis_uncertainty,602,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.182679760084227
contemp_hydrolysis_uncertainty,602,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.54582477237763
contemp_hydrolysis_uncertainty,602,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.636854987706647
contemp_hydrolysis_uncertainty,603,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",22.00242252991928
contemp_hydrolysis_uncertainty,603,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.15404551771376
contemp_hydrolysis_uncertainty,603,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.848377012205502
contemp_hydrolysis_uncertainty,604,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",33.463551258009446
contemp_hydrolysis_uncertainty,604,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.033616969368783
contemp_hydrolysis_uncertainty,604,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.429934288640645
contemp_hydrolysis_uncertainty,605,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",29.108283775482107
contemp_hydrolysis_uncertainty,605,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.450978143493561
contemp_hydrolysis_uncertainty,605,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.65730563198855
contemp_hydrolysis_uncertainty,606,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.68032976307452
contemp_hydrolysis_uncertainty,606,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.772363958955582
contemp_hydrolysis_uncertainty,606,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.907965804118938
contemp_hydrolysis_uncertainty,607,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",39.81017210104762
contemp_hydrolysis_uncertainty,607,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.311834512394604
contemp_hydrolysis_uncertainty,607,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",27.498337588653044
contemp_hydrolysis_uncertainty,608,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.520921456315108
contemp_hydrolysis_uncertainty,608,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.815558696215298
contemp_hydrolysis_uncertainty,608,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",13.705362760099831
contemp_hydrolysis_uncertainty,609,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",37.16201295065709
contemp_hydrolysis_uncertainty,609,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.34878002353357
contemp_hydrolysis_uncertainty,609,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",26.813232927123472
contemp_hydrolysis_uncertainty,610,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.95609305119856
contemp_hydrolysis_uncertainty,610,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.34142964433135
contemp_hydrolysis_uncertainty,610,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.61466340686727
contemp_hydrolysis_uncertainty,611,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.203617472147414
contemp_hydrolysis_uncertainty,611,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.834345253455181
contemp_hydrolysis_uncertainty,611,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.36927221869226
contemp_hydrolysis_uncertainty,612,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.050383212495863
contemp_hydrolysis_uncertainty,612,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.108261279842521
contemp_hydrolysis_uncertainty,612,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",4.9421219326533485
contemp_hydrolysis_uncertainty,613,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.919222434172415
contemp_hydrolysis_uncertainty,613,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.783396508038354
contemp_hydrolysis_uncertainty,613,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.135825926134
contemp_hydrolysis_uncertainty,614,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.839235289920335
contemp_hydrolysis_uncertainty,614,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.067496773837346
contemp_hydrolysis_uncertainty,614,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.7717385160829835
contemp_hydrolysis_uncertainty,615,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",33.04865230261489
contemp_hydrolysis_uncertainty,615,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.581319232837547
contemp_hydrolysis_uncertainty,615,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.467333069777347
contemp_hydrolysis_uncertainty,616,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",27.53755574418395
contemp_hydrolysis_uncertainty,616,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.43652917613917
contemp_hydrolysis_uncertainty,616,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.10102656804479
contemp_hydrolysis_uncertainty,617,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.61727284578041
contemp_hydrolysis_uncertainty,617,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.454148735550135
contemp_hydrolysis_uncertainty,617,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.1631241102302745
contemp_hydrolysis_uncertainty,618,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.418047349309045
contemp_hydrolysis_uncertainty,618,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.585010499633556
contemp_hydrolysis_uncertainty,618,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.833036849675514
contemp_hydrolysis_uncertainty,619,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-4.989328048016311
contemp_hydrolysis_uncertainty,619,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.257057472963933
contemp_hydrolysis_uncertainty,619,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-14.246385520980239
contemp_hydrolysis_uncertainty,620,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.123801555763277
contemp_hydrolysis_uncertainty,620,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.768801396967412
contemp_hydrolysis_uncertainty,620,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.644999841204114
contemp_hydrolysis_uncertainty,621,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.117532606049203
contemp_hydrolysis_uncertainty,621,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.421072414358646
contemp_hydrolysis_uncertainty,621,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.696460191690477
contemp_hydrolysis_uncertainty,622,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.298923348666637
contemp_hydrolysis_uncertainty,622,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.594737247392318
contemp_hydrolysis_uncertainty,622,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.704186101274356
contemp_hydrolysis_uncertainty,623,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.088110223803373
contemp_hydrolysis_uncertainty,623,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.942183493871942
contemp_hydrolysis_uncertainty,623,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.145926729931428
