tag,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
contemp_hydrolysis_uncertainty,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5000,24.958573770078395,10.845208088458085,0.43452835840563414,0.43452835840563414,8.007493135280216,10.429924205610048,23.546590600930315,43.83222528865292,49.59776654006463,-27.80116526181326,120.59377414577979
contemp_hydrolysis_uncertainty,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5000,-10.959521754393627,0.9941119540243486,-0.09070760351616741,0.09070760351616741,-13.206947822117991,-12.72533131867287,-10.877236057066057,-9.481708534957402,-9.276101524104398,-16.039556826153536,-8.076700112066513
contemp_hydrolysis_uncertainty,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5000,13.999052015684766,10.619067738455605,0.7585562027027136,0.7585562027027136,-2.658517348430022,-0.2766002877197554,12.702728974843126,32.453441252607995,37.71158684751418,-38.401819298977905,108.20743081323313
