tag,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
contemp_hydrolysis_uncertainty,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,24.972994809675498,10.223885098148584,0.40939763837164844,0.40939763837164844,9.165368763027278,11.173128271129809,23.381463234737303,42.868959141212265,46.78322550724667,-6.701292904757353,109.1834079406344
contemp_hydrolysis_uncertainty,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-10.983608935644344,0.9836178905756018,-0.08955325124363586,0.08955325124363586,-13.281592860873756,-12.714325693005895,-10.896381719532119,-9.554946684706717,-9.311522645359544,-14.6182364477053,-8.789992009005346
contemp_hydrolysis_uncertainty,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,13.989385874031155,9.994862767757475,0.7144604386323482,0.7144604386323482,-1.5901455556559245,0.5071615702873211,12.514179942635057,31.880176213527506,35.47767370009674,-17.365207011280205,97.13890923212152
