rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-1.7759967272419123e-26,99.99999999996524,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '27dffb4a42134c5cb8993ba1e11906c3')",airport construction,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,27dffb4a42134c5cb8993ba1e11906c3
2,-1.2993852868162724e-39,7.316372079321005e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'eb50b522730d4a95ae0a7850d7410416')",bus production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,eb50b522730d4a95ae0a7850d7410416
3,-1.2993722599206411e-39,7.316298729548274e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0b7638b6f307425b96e78421a2c50bd0')","lorry production, 28 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0b7638b6f307425b96e78421a2c50bd0
4,-1.2993722599206411e-39,7.316298729548274e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'fd42ae747ed5415baa61fd7fbef4aeba')","lorry production, 16 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,fd42ae747ed5415baa61fd7fbef4aeba
5,-1.2993722599206411e-39,7.316298729548274e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd768adf5f3ea4e7e8dcd9fba8bb3d0b7')","lorry production, 40 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d768adf5f3ea4e7e8dcd9fba8bb3d0b7
6,-4.560887060206101e-40,2.5680717707669894e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '632e0145ae174637a287b1ec2fc94245')","gold mine operation and gold production, unrefined",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,632e0145ae174637a287b1ec2fc94245
7,-2.531097032620243e-40,1.4251698743556283e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '29c74f6400bd436d825d71e53d5bee76')",plywood production,CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,29c74f6400bd436d825d71e53d5bee76
8,-1.75577943369109e-40,9.886163677886784e-13,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'f8fe0674b4a846df9ae8cb02d91bd48f')",gold-silver mine operation with refinery,CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,f8fe0674b4a846df9ae8cb02d91bd48f
9,-2.8650697878846814e-41,1.613217943443557e-13,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '9cc9e233d093466ba1623456b9a7716a')","fibreboard production, soft, from wet & dry processes",CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,9cc9e233d093466ba1623456b9a7716a
10,-2.5575145513200243e-41,1.4400446307639907e-13,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '8d4804098eee4fcba9b45f6e6260c3c0')",gold production,CA,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,8d4804098eee4fcba9b45f6e6260c3c0
