scenario,route,case,bg_db,solver,tech_shape,n_activities,n_products,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
SSP1VLLO_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.000228457392898247,-0.07537107223047271,-0.08321383013737547,-0.029790393306837443,-0.041018733309212345,-0.5272229219937984,-0.03227433578345606,-6.2951992515802585e-06,-3.852880655530134e-05,-0.004830229740787111,-1.0718318025097262,-1.5258212284808136e-06,-0.013240933381225253,-0.00037443014851012204,-7.040254666021204e-08,-0.00010580066809278831,-0.0004151836202940233,-0.00043723838274098604,-0.0007881181066623224
SSP1VLLO_2050,landfill,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.000228457392898247,-0.07537107223047271,-0.08321383013737547,-0.029790393306837443,-0.041018733309212345,-0.5272229219937984,-0.03227433578345606,-6.2951992515802585e-06,-3.852880655530134e-05,-0.004830229740787111,-1.0718318025097262,-1.5258212284808136e-06,-0.013240933381225253,-0.00037443014851012204,-7.040254666021204e-08,-0.00010580066809278831,-0.0004151836202940233,-0.00043723838274098604,-0.0007881181066623224
SSP1VLLO_2050,recycling_postcons,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.004186191512393251,-1.5791368046774357,-1.680915986978415,-0.8696463439138015,-1.1998256636007736,-47.80593691435859,-0.4228487160776643,-0.000323249231527459,2.6730009222462915e-05,-0.5374258118981261,-33.29736395569368,0.024105337682584417,-0.13078727172993462,-0.07456006867295693,-1.4139157231913431e-06,-0.0011607375322526465,-0.0041058448013089775,-0.00439316657639219,0.010125241924945873
SSP1VLLO_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.1629766868873587,-29.200953663146702,-29.876394226942004,-2.1559368142125024,-3.0133567000557564,-60.395895397212264,-5.770318298055425,-0.007469242140403518,-0.0007305585669223788,-42.82879098054127,-44.36586655670294,-0.48395747767226527,-0.7015226551721885,-0.8339962190024106,-5.115597383793844e-06,-0.05862576288803089,-0.07224552326936648,-0.07648879788078455,-0.2022099532038205
SSP1VLLO_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.19513471214982442,-19.693548827449042,-20.797490499807214,-3.9616167175123955,-5.3401670250495235,-156.75502602505338,-4.405996802518498,-0.007122572742663064,-0.000386715049945117,-44.24438519966896,-79.57015725318178,0.2591704027922995,-0.9533511037609754,-0.6582197407573773,-5.843298124785394e-06,-0.06810387825746654,-0.07061943413942111,-0.07260354816038257,0.06733472026877341
SSP1VLLO_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.15879049537496553,-27.621816858469327,-28.195478239963652,-1.2862904702987028,-1.8135310364549881,-12.589958482853687,-5.347469581977768,-0.007145992908876072,-0.0007572885761448425,-42.29136516864325,-11.068502601009286,-0.5080628153548503,-0.5707353834422549,-0.7594361503294547,-3.7016816606025115e-06,-0.05746502535577835,-0.06813967846805764,-0.07209563130439249,-0.21233519512876647
SSP1VLLO_2050,reuse,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,2.63968058272429e-05,0.007308015705423526,0.0107754141570452,0.000751689631154546,0.0010045864510459016,0.04452040785529653,0.0019568102953901757,2.805124527992347e-05,5.781175761115583e-05,0.004637088676483888,0.04559354805951025,-1.2056407968823789e-05,0.0013100755914198152,0.00011247895677937952,1.4154785234862709e-08,1.457398791445155e-05,2.021655303915096e-05,2.1497694776134744e-05,0.001438325084937013
SSP1VLLO_2050,reuse,joint,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.2012262540468868,-19.084609670020924,-20.137384325898317,-3.258070279596457,-4.362761478062548,-114.783774246226,-4.196133378930161,-0.007138183277266995,-0.00037794398357850266,-46.060875271079965,-48.7242124833869,0.24773779427572554,-0.8656416616579254,-0.6150431441959743,-4.654249803527475e-06,-0.07054101074445863,-0.07008263696652799,-0.07186971185022328,0.061734991077222155
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.204453636949471,-22.315757504195165,-23.602542134613476,-3.6179015314581457,-4.827466630334801,-123.37655023094015,-5.055013927973976,-0.007694763573202566,-0.0011241982476088844,-46.299074120413124,-55.0323342390905,0.2557486976719044,-1.0072512181985385,-0.6361880202667398,-5.639086710596187e-06,-0.07277458310059208,-0.07411653790994281,-0.07632289618708156,0.04119034287857869
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107085, 107085)",107085,107085,-0.20125265085271396,-19.091917685726393,-20.148159740055412,-3.2588219692276126,-4.363766064513594,-114.82829465408126,-4.198090189225551,-0.007166234522546925,-0.0004357557411896592,-46.06551235975645,-48.7698060314464,0.24774985068369454,-0.8669517372493457,-0.6151556231527536,-4.668404588762337e-06,-0.07055558473237315,-0.07010285351956716,-0.07189120954499943,0.060296665992284185
