rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-18.877666474998207,32.67517471323128,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '58c16036ece14dd980226651cf0f6590')","heat production, at hard coal industrial furnace 1-10MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,58c16036ece14dd980226651cf0f6590
2,-13.843244644358817,23.961141487031732,"('mtcw_foreground_prospective', 'AL_primary_liquid_INERT_CA__SSP1VLLO_2050')","Primary aluminium, liquid (INERT anode heuristic) [CA; SSP1VLLO_2050]",CA,mtcw_foreground_prospective,AL_primary_liquid_INERT_CA__SSP1VLLO_2050
3,-3.626621623069788,6.277285135296309,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5d82e47ac91443b1b6bfc70ebeb16c99')",hard coal mine operation and hard coal preparation,CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5d82e47ac91443b1b6bfc70ebeb16c99
4,-1.961070483251598,3.3943983887030162,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd303b5b8f263485ca094a0d431d0dca0')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d303b5b8f263485ca094a0d431d0dca0
5,-1.4378410152577024,2.4887454413721297,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '70dfd919263f45c98ac2d89c7ec20724')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,70dfd919263f45c98ac2d89c7ec20724
6,-1.4307743896187197,2.4765138857562614,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '41029deb6fae481fadb3c173537b6440')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,41029deb6fae481fadb3c173537b6440
7,-1.2683061086564924,2.1952990717944827,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0fc5de24037f4c4f9eebb11bb4d37984')","transport, freight, sea, container ship",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0fc5de24037f4c4f9eebb11bb4d37984
8,-0.8456093976859623,1.4636573246557327,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ada4d607a8e647e0894fe968491f8f9c')","coke production, wet quenching",CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ada4d607a8e647e0894fe968491f8f9c
9,-0.7301563786736799,1.2638207838209525,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca3a0fc3fe634eada642d8ac24470332')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca3a0fc3fe634eada642d8ac24470332
10,-0.6961706504781472,1.2049952076822825,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '3d18e8afc6094a01a94161ae8dad1d24')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,3d18e8afc6094a01a94161ae8dad1d24
11,-0.6619492760857404,1.1457617537657334,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca4947b1752c49be8a0fdc8e0baa6bcf')","transport, freight, sea, bulk carrier for dry goods",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca4947b1752c49be8a0fdc8e0baa6bcf
12,-0.6113940011017144,1.0582561054926114,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'dcb55ad1916d4894b7b3d8aeb458f26d')","heat and power co-generation, lignite",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,dcb55ad1916d4894b7b3d8aeb458f26d
13,-0.6023805372525624,1.042654785995178,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '73261bac87d74e73a1b667d6823a34af')","quicklime production, in pieces, loose",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,73261bac87d74e73a1b667d6823a34af
14,-0.5119259133322328,0.886087731262494,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '7855a690cbb24da3a01b089010fa94b6')",pig iron production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,7855a690cbb24da3a01b089010fa94b6
15,-0.49871742706592015,0.8632252870604691,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5fe4a11e0cd84168aebebc0b752e67d8')",coke production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5fe4a11e0cd84168aebebc0b752e67d8
16,-0.48461106226728184,0.8388087133820147,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '7e1602aeeca94124b8d48627c577fcfa')","electricity production, hard coal, at coal mine power plant",CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,7e1602aeeca94124b8d48627c577fcfa
17,-0.46799057576259784,0.8100404701736335,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '11ba24f1db0c4ab5bb9ca61df798d234')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",US-SERC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,11ba24f1db0c4ab5bb9ca61df798d234
