rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,0.013017245321084068,17.27087718916803,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'a955a3ab68df43dc9db95fdf8f7eb372')","diesel, burned in building machine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,a955a3ab68df43dc9db95fdf8f7eb372
2,0.009871683581412419,13.09744347436957,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '41029deb6fae481fadb3c173537b6440')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,41029deb6fae481fadb3c173537b6440
3,0.0030204473716274427,4.0074358533621455,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '87448dfd7ae04ee68c0befca56235267')","treatment of sewage sludge, 97% water, WWT-SLF, waste aluminium, landfarming",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,87448dfd7ae04ee68c0befca56235267
4,0.0024599031101853546,3.2637231200099737,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5e74206e03324054b97813c64dd67a4f')","sweet gas, burned in gas turbine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5e74206e03324054b97813c64dd67a4f
5,0.0023873033158873787,3.167399965582799,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd303b5b8f263485ca094a0d431d0dca0')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d303b5b8f263485ca094a0d431d0dca0
6,0.0018235628581843553,2.4194466182041188,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '2ff2df0b6c194ecc81014a00158e47ba')","transport, freight, lorry >32 metric ton, EURO3",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,2ff2df0b6c194ecc81014a00158e47ba
7,0.0016608738037594015,2.203595828756044,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '75bc761c04444ab88d40a76a9b4a0afe')","transport, freight, lorry 16-32 metric ton, EURO3",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,75bc761c04444ab88d40a76a9b4a0afe
8,-0.0016411533449701917,-2.17743133592661,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'e0ee62a55e3f453b976a1af9893ec4b4')",hydrogen cyanide production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,e0ee62a55e3f453b976a1af9893ec4b4
9,0.0015701263761007515,2.0831949574759343,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd3adb46255a74389b2459797ced5837c')",clinker production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d3adb46255a74389b2459797ced5837c
10,0.001532231139468917,2.0329167333371605,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '9a8d19102aad4aa29387406a291ee084')","transport, freight, lorry >32 metric ton, EURO4",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,9a8d19102aad4aa29387406a291ee084
11,0.0014934194690999502,1.9814226133513295,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '86fb99b056fd421bb6eb7255b1298a30')","transport, freight, lorry 16-32 metric ton, EURO4",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,86fb99b056fd421bb6eb7255b1298a30
12,0.0014303980258938006,1.8978077179529464,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5a3a290e90ad4bbaa84821ddb884c922')","treatment of waste natural gas, sweet, burned in production flare",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5a3a290e90ad4bbaa84821ddb884c922
13,0.0013357014848537103,1.7721672855725716,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '7855a690cbb24da3a01b089010fa94b6')",pig iron production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,7855a690cbb24da3a01b089010fa94b6
14,0.001235940215239289,1.6398071284696354,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '071109506eed434a9b50e77ba822f3bd')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",IT,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,071109506eed434a9b50e77ba822f3bd
15,0.0012087632609061871,1.6037495887148618,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '9f2cbf4349bf4178b5342105f6d07608')","treatment of sewage sludge, 70% water, WWT-SLF, waste aluminium, municipal incineration",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,9f2cbf4349bf4178b5342105f6d07608
16,0.0011093484338317412,1.4718490808244455,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'f3d2ef53f25044498fdf61136996bb8d')","diesel production, petroleum refinery operation",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,f3d2ef53f25044498fdf61136996bb8d
17,0.001081055438767135,1.434310812855946,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '89b19f9d006f4357bbea255e4f39215f')","pitch production, petroleum refinery operation",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,89b19f9d006f4357bbea255e4f39215f
18,0.001068274053113094,1.4173528669546887,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'a5fb7582c4b74729bb2b14875f41202b')","transport, freight, lorry >32 metric ton, EURO5",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,a5fb7582c4b74729bb2b14875f41202b
19,0.0008977273746163074,1.1910768256967348,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '28bc6917740e4935b5ac5b1f18f93ae7')","unsaturated hydrocarbons production, steam cracking operation, average",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,28bc6917740e4935b5ac5b1f18f93ae7
20,0.0008888536943525874,1.1793035020579445,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca3a0fc3fe634eada642d8ac24470332')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca3a0fc3fe634eada642d8ac24470332
