rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-0.01301724532108407,17.27087718916803,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'a955a3ab68df43dc9db95fdf8f7eb372')","diesel, burned in building machine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,a955a3ab68df43dc9db95fdf8f7eb372
2,-0.009871683581412417,13.097443474369562,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '41029deb6fae481fadb3c173537b6440')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,41029deb6fae481fadb3c173537b6440
3,-0.0030204473716274427,4.007435853362145,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '87448dfd7ae04ee68c0befca56235267')","treatment of sewage sludge, 97% water, WWT-SLF, waste aluminium, landfarming",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,87448dfd7ae04ee68c0befca56235267
4,-0.0024599031101853546,3.2637231200099737,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5e74206e03324054b97813c64dd67a4f')","sweet gas, burned in gas turbine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5e74206e03324054b97813c64dd67a4f
5,-0.0023873033158873795,3.1673999655827996,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd303b5b8f263485ca094a0d431d0dca0')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d303b5b8f263485ca094a0d431d0dca0
6,-0.0018235628581843553,2.4194466182041188,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '2ff2df0b6c194ecc81014a00158e47ba')","transport, freight, lorry >32 metric ton, EURO3",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,2ff2df0b6c194ecc81014a00158e47ba
7,-0.0016608738037594015,2.2035958287560438,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '75bc761c04444ab88d40a76a9b4a0afe')","transport, freight, lorry 16-32 metric ton, EURO3",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,75bc761c04444ab88d40a76a9b4a0afe
8,0.001641153344970192,-2.17743133592661,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'e0ee62a55e3f453b976a1af9893ec4b4')",hydrogen cyanide production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,e0ee62a55e3f453b976a1af9893ec4b4
9,-0.0015701263761007513,2.0831949574759334,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd3adb46255a74389b2459797ced5837c')",clinker production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d3adb46255a74389b2459797ced5837c
10,-0.001532231139468917,2.03291673333716,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '9a8d19102aad4aa29387406a291ee084')","transport, freight, lorry >32 metric ton, EURO4",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,9a8d19102aad4aa29387406a291ee084
11,-0.0014934194690999502,1.981422613351329,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '86fb99b056fd421bb6eb7255b1298a30')","transport, freight, lorry 16-32 metric ton, EURO4",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,86fb99b056fd421bb6eb7255b1298a30
12,-0.0014303980258938006,1.897807717952946,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5a3a290e90ad4bbaa84821ddb884c922')","treatment of waste natural gas, sweet, burned in production flare",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5a3a290e90ad4bbaa84821ddb884c922
