scenario,route,case,bg_db,solver,tech_shape,n_activities,n_products,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
SSP1VLLO_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.00022845739289824695,-0.07537107223047268,-0.08321383013737546,-0.029790393306837443,-0.041018733309212345,-0.5272229219937984,-0.03227433578345606,-6.295199251580258e-06,-3.852880655530134e-05,-0.004830229740787111,-1.0718318025097262,-1.52582122848085e-06,-0.013240933381225253,-0.000374430148510122,-7.040254666021204e-08,-0.00010580066809278828,-0.00041518362029402324,-0.000437238382740986,-0.0007881181066623224
SSP1VLLO_2050,landfill,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.00022845739289824695,-0.07537107223047268,-0.08321383013737546,-0.029790393306837443,-0.041018733309212345,-0.5272229219937984,-0.03227433578345606,-6.295199251580258e-06,-3.852880655530134e-05,-0.004830229740787111,-1.0718318025097262,-1.52582122848085e-06,-0.013240933381225253,-0.000374430148510122,-7.040254666021204e-08,-0.00010580066809278828,-0.00041518362029402324,-0.000437238382740986,-0.0007881181066623224
SSP1VLLO_2050,recycling_postcons,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.00418619151239325,-1.5791368046774357,-1.6809159869784154,-0.8696463439138012,-1.1998256636007734,-47.80593691435859,-0.4228487160776643,-0.00032324923152745894,2.673000922246291e-05,-0.537425811898126,-33.297363955693676,0.024105337682584417,-0.13078727172993462,-0.07456006867295693,-1.4139157231913431e-06,-0.0011607375322526463,-0.0041058448013089775,-0.00439316657639219,0.010125241924945877
SSP1VLLO_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.1629766868873587,-29.200953663146702,-29.87639422694201,-2.155936814212502,-3.013356700055756,-60.39589539721226,-5.770318298055425,-0.007469242140403519,-0.0007305585669223788,-42.82879098054127,-44.36586655670294,-0.48395747767226527,-0.7015226551721885,-0.8339962190024106,-5.115597383793844e-06,-0.05862576288803089,-0.0722455232693665,-0.07648879788078455,-0.2022099532038205
SSP1VLLO_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.19513471214982445,-19.693548827449042,-20.797490499807214,-3.9616167175123955,-5.340167025049524,-156.75502602505335,-4.405996802518498,-0.007122572742663064,-0.000386715049945117,-44.24438519966896,-79.57015725318178,0.2591704027922995,-0.9533511037609756,-0.658219740757377,-5.843298124785395e-06,-0.06810387825746655,-0.07061943413942111,-0.07260354816038257,0.0673347202687734
SSP1VLLO_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.15879049537496553,-27.621816858469312,-28.195478239963645,-1.2862904702987026,-1.813531036454988,-12.589958482853671,-5.347469581977766,-0.00714599290887607,-0.0007572885761448423,-42.29136516864325,-11.068502601009273,-0.5080628153548502,-0.5707353834422547,-0.7594361503294546,-3.7016816606025107e-06,-0.05746502535577834,-0.06813967846805763,-0.07209563130439248,-0.21233519512876642
SSP1VLLO_2050,reuse,c3c4_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,2.63968058272429e-05,0.007308015705423526,0.0107754141570452,0.0007516896311545457,0.0010045864510459012,0.044520407855296526,0.0019568102953901757,2.805124527992347e-05,5.781175761115583e-05,0.0046370886764838855,0.04559354805951024,-1.2056407968823784e-05,0.0013100755914198148,0.0001124789567793795,1.4154785234862709e-08,1.4573987914451546e-05,2.0216553039150954e-05,2.149769477613474e-05,0.001438325084937013
SSP1VLLO_2050,reuse,joint,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.2012262540468868,-19.084609670020924,-20.137384325898317,-3.2580702795964567,-4.362761478062548,-114.78377424622599,-4.196133378930162,-0.007138183277266995,-0.0003779439835785026,-46.06087527107997,-48.7242124833869,0.2477377942757256,-0.8656416616579252,-0.6150431441959743,-4.654249803527477e-06,-0.07054101074445863,-0.07008263696652801,-0.0718697118502233,0.06173499107722224
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.204453636949471,-22.315757504195172,-23.60254213461348,-3.617901531458146,-4.827466630334801,-123.37655023094018,-5.055013927973976,-0.0076947635732025664,-0.0011241982476088846,-46.299074120413124,-55.0323342390905,0.2557486976719043,-1.0072512181985387,-0.63618802026674,-5.639086710596188e-06,-0.0727745831005921,-0.07411653790994283,-0.07632289618708157,0.041190342878578645
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,standard,"(107087, 107087)",107087,107087,-0.20125265085271393,-19.09191768572639,-20.14815974005541,-3.2588219692276126,-4.363766064513594,-114.8282946540813,-4.198090189225551,-0.007166234522546924,-0.0004357557411896591,-46.06551235975644,-48.76980603144639,0.24774985068369454,-0.8669517372493457,-0.6151556231527537,-4.668404588762336e-06,-0.07055558473237314,-0.07010285351956715,-0.07189120954499942,0.06029666599228424
