rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,1.2126889187531916e-25,99.99999999997382,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '27dffb4a42134c5cb8993ba1e11906c3')",airport construction,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,27dffb4a42134c5cb8993ba1e11906c3
2,6.793726150547072e-39,5.602200239060619e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0b7638b6f307425b96e78421a2c50bd0')","lorry production, 28 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0b7638b6f307425b96e78421a2c50bd0
3,6.793726150547072e-39,5.602200239060619e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'eb50b522730d4a95ae0a7850d7410416')",bus production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,eb50b522730d4a95ae0a7850d7410416
4,6.793726150547072e-39,5.602200239060619e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd768adf5f3ea4e7e8dcd9fba8bb3d0b7')","lorry production, 40 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d768adf5f3ea4e7e8dcd9fba8bb3d0b7
5,6.793726150547072e-39,5.602200239060619e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'fd42ae747ed5415baa61fd7fbef4aeba')","lorry production, 16 metric ton",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,fd42ae747ed5415baa61fd7fbef4aeba
6,3.336672712581187e-39,2.751466316696342e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '632e0145ae174637a287b1ec2fc94245')","gold mine operation and gold production, unrefined",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,632e0145ae174637a287b1ec2fc94245
7,1.851710487489585e-39,1.5269459948499484e-12,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '29c74f6400bd436d825d71e53d5bee76')",plywood production,CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,29c74f6400bd436d825d71e53d5bee76
8,-8.337515750540132e-40,-6.875230425219061e-13,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'c714d97cd1dc4d2a813c0035b06ac449')",zinc mine operation,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,c714d97cd1dc4d2a813c0035b06ac449
9,2.096039663925287e-40,1.7284232019533507e-13,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '9cc9e233d093466ba1623456b9a7716a')","fibreboard production, soft, from wet & dry processes",CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,9cc9e233d093466ba1623456b9a7716a
10,3.530614901636235e-42,2.9113937193928188e-15,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '324def8b8a55422ca8c1a20ad96eb5bd')","fibreboard production, hard",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,324def8b8a55422ca8c1a20ad96eb5bd
11,1.8178550885626556e-42,1.4990283661791689e-15,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'e8c43c39a9a64d598e92899377c509b7')","ammonia production, steam reforming, liquid",RNA,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,e8c43c39a9a64d598e92899377c509b7
12,1.7936777373349727e-42,1.4790913890584956e-15,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ee8b87afc6844b0695ae145c1f7c20bf')","softwood forestry, paraná pine, sustainable forest management",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ee8b87afc6844b0695ae145c1f7c20bf
13,1.2820376920953286e-42,1.0571859545093404e-15,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '8a9c41724b6743cc854cbf77d0a796ed')","nitric acid production, product in 50% solution state",RNA,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,8a9c41724b6743cc854cbf77d0a796ed
14,8.600620839311365e-43,7.092190508470809e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '8f6cf48be39e40b48461d716c79a6edc')","ethanol production, via fermentation, from forest residues, energy allocation",CAN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,8f6cf48be39e40b48461d716c79a6edc
15,6.390191019583074e-43,5.269439607109943e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd8be2f50f2b040d7b64de0a7cc6b9e74')","medium density fibreboard production, uncoated",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d8be2f50f2b040d7b64de0a7cc6b9e74
16,5.766045162031389e-43,4.754760328772653e-16,"('mtcw_foreground_prospective', 'h2_supply_local_96d682c94d3b417e8b195049c03dbf3b__SSP1VLLO_2050')","hydrogen production, steam methane reforming (h2 supplier → CA-localized; elec/util swaps) [SSP1VLLO_2050]",CA,mtcw_foreground_prospective,h2_supply_local_96d682c94d3b417e8b195049c03dbf3b__SSP1VLLO_2050
17,4.034413196308025e-43,3.3268327383207986e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '86762c965a6d49f38add1b0ac81d7593')",glass wool mat production,CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,86762c965a6d49f38add1b0ac81d7593
18,2.12990716114757e-43,1.7563508070452603e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd310c1e1ecef49c99e9052158b83095d')",oriented strand board production,CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d310c1e1ecef49c99e9052158b83095d
19,1.9645776192163155e-43,1.620017787608427e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'f917d180029e46fe97d1c69ec0fdc151')","particleboard production, uncoated, average glue mix",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,f917d180029e46fe97d1c69ec0fdc151
20,1.3673964439834145e-43,1.1275739580344523e-16,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '80f087af514840ca8a57e114af4a5446')","sulfate pulp production, from hardwood, bleached",CA-QC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,80f087af514840ca8a57e114af4a5446
