eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0004728939867372,0.000438734773022,0.0004433709521424,0.0004396969139639
reuse,2.744069335412273e-05,1.7307336448820246e-05,1.971590456693887e-05,1.916577508923513e-05
recycling_postcons,0.005138240882881,0.0058465628983998,0.0054331996740152,0.0062531375700389
hydrolysis,0.0570725209659367,-0.0011068238624511,-0.0012547957563758,-0.0007311481280895
msfsc,-0.0018844007019622,-0.0021745523677975,0.0103140975033592,0.0048118339181047
