eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0058569403447414,0.0049155135552715,0.0049469752268747,0.004971328038876
reuse,0.0054981100056278,0.0048273946848153,0.0048655708283046,0.004852530673721
recycling_postcons,0.5347165582232962,0.4534341525651859,0.4638844346867262,0.5134985099644394
hydrolysis,3.952245727742601,2.629452329203005,2.635373994907514,2.6874650437005494
msfsc,2.787178843605848,3.391407176462866,3.125640653286264,2.7014793464662423
