eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0003616330731027,0.0003845899433126,0.0002710278392184,0.0001105713196344
reuse,-0.9345504124104944,-0.9968277408602414,-0.9806633119320527,-0.88932752661413
recycling_postcons,-0.887439513553271,-0.8604462273073461,-0.8538347242137728,-0.8155225633897328
hydrolysis,-0.5214735450877959,-0.5530026787645743,-0.5788950223419855,-0.5873847559970508
msfsc,-0.5695851689302522,-0.7206730437512833,-0.6392667866584087,-0.5935303889863943
