eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0003616330731027,0.0003845899433126,0.0002710278392184,0.0001105713196344
reuse,0.0001214623465836,8.116056706316368e-05,7.20282035663231e-05,5.5704509364933296e-05
recycling_postcons,0.0837484588889534,0.1153177980491925,0.1205510487402096,0.0924303059061827
hydrolysis,0.0412182609779481,0.1147404772477204,0.1089845781480968,0.1137131170384785
msfsc,0.1399509400572486,-0.0675566883654847,0.143817762363947,0.1386226603803355
