eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0,0.0,0.0,0.0
reuse,-0.0014667575437892,-0.0014446826708469,-0.0014439379646486,-0.001343878592877
recycling_postcons,-0.0006838220550358,-0.0006984284068165,-0.0007047019523854,-0.0006122748251452
hydrolysis,-0.0001709293527593,-0.0002960720937627,-0.0001281269818951,-0.0001070381104385
msfsc,-0.0008782321864619,-0.0003342793296573,-0.0005199117121123,-0.0003894519955641
