eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,3.9141141252312415e-05,3.864852346521775e-05,3.870223351778784e-05,3.8279042478218856e-05
reuse,5.78085582554032e-05,6.806762833343874e-05,6.809054861644815e-05,6.803289758186482e-05
recycling_postcons,-6.349685626451802e-06,1.6326993853624072e-05,1.845074936448029e-05,2.8978743480866024e-05
hydrolysis,0.002777269068025,0.0003538794080082,0.0003442704787093,0.0004348729301666
msfsc,0.0001900690036328,8.161817398425435e-05,0.0003660974368007,0.0002671380573696
