eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,1.5884001388795626e-05,8.043699073524023e-06,8.131480580553724e-06,4.349014075165695e-06
reuse,2.911210293156467e-05,3.2434354332409586e-05,3.290740075473149e-05,3.21524217836692e-05
recycling_postcons,0.0005820966099805,0.0005397466180154,0.0005339369087701,0.0010128845401773
hydrolysis,0.0412379765153232,0.0037609640426648,0.003731075253005,0.0051600384673953
msfsc,-0.0020623598825203,-0.0018149754546035,-0.0001777778894848,-0.0018535099546547
