eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0001473959208644,0.0001113394456049,0.0001134392854765,0.0001121710338342
reuse,-0.07573374107486056,-0.07048871197111611,-0.07060730061011407,-0.07121947875894569
recycling_postcons,-0.0703329753505999,-0.0667616605975056,-0.0667817657909918,-0.0663260548281549
hydrolysis,0.110100793132797,-0.0193236443328016,-0.020113333425356802,-0.0187899622053853
msfsc,-0.08689654767162519,-0.0800464686343735,-0.0777509379537036,-0.0809456659885902
