eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0130357026518606,0.0130514769132128,0.0145712692375451,0.0140066417143267
reuse,-0.6601352468579157,-0.571706921701082,-0.6451224395553657,-0.6747606293107475
recycling_postcons,-0.42935821764569887,-0.3900339232878468,-0.47922327256616204,-0.4836907993493382
hydrolysis,7.200133516768278,-7.177566404687759,-4.722634576978498,-4.700806881199181
msfsc,-0.6924631893929853,-0.9324548717863039,-0.9920041659792502,-1.0241502243447056
