eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0004728939867372,0.000438734773022,0.0004433709521424,0.0004396969139639
reuse,-0.08663659284763407,-0.07929945035948788,-0.07965410502520166,-0.07991694526417827
recycling_postcons,-0.0769780523375963,-0.0690170104606786,-0.0692678886457352,-0.0682224359244184
hydrolysis,0.0302293668920132,-0.0321426814991728,-0.028573877826706298,-0.027353669690692403
msfsc,-0.0887395798125746,-0.0727335475935908,-0.06850813235058341,-0.07034404055004259
