eol,contemp,SSP1VLLO_2050,SSP2M_2050,SSP5H_2050
landfill,0.0008326802099424,0.0008041879137021,0.0007539195197784,0.0006557466636408
reuse,0.0014589666505681,0.0014260261229189,0.0014162909314709,0.0014064395852321
recycling_postcons,-0.0008385505740202,0.0146585505232721,0.0170835442266844,0.0020420691256248
hydrolysis,1.0296853020391368,0.0325738101750464,0.0285673054714872,0.0326000300873929
msfsc,0.2457494127471772,-0.0860727339307895,0.1130945071182953,0.0864632555021569
