tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,7.157752388898189,0.9777477909715725,0.13659983439607076,0.13659983439607076,6.011609963897433,6.057993070016239,6.908102235004268,9.170242940970045,9.663069608124257,5.986103201050255,11.223381757034602
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-38.70550522359364,1.687739668671132,-0.04360464122406907,0.04360464122406907,-40.65732127246609,-40.606078485658976,-39.142313225118514,-35.40017458394103,-34.71069587828261,-40.71603058349147,-30.669001814535605
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-31.547752834695448,1.9674752713162051,-0.06236498940591496,0.06236498940591496,-34.2792488136245,-34.059025836165105,-31.927962642058425,-27.86148948258673,-26.819527857030135,-34.71385770491372,-22.6082924396158
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-31.54775280451653,1.9674752824529007,-0.06236498981858471,0.06236498981858471,-34.2792476905447,-34.0590253558179,-31.927961758781663,-27.861489635010322,-26.81952812758477,-34.713857743286624,-22.6082925345341
