tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,6,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.604069493715741,3.67,1.050420168067227,3.4938399999999996,0.22600881377706325,0.9946823380914143
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,6,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.499995630660706,3.67,1.050420168067227,3.4938399999999996,0.22600881377706325,0.9946823380914143
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,6,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.895926136944986,3.67,1.050420168067227,3.4938399999999996,0.22600881377706325,0.9946823380914143
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,6,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.895925075070764,3.67,1.050420168067227,3.4938399999999996,0.22600881377706325,0.9946823380914143
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,7,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.548997704683478,3.67,1.050420168067227,3.4938399999999996,0.21832527157030085,0.928272367837786
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,7,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-37.79601326151053,3.67,1.050420168067227,3.4938399999999996,0.21832527157030085,0.928272367837786
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,7,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.247015556827066,3.67,1.050420168067227,3.4938399999999996,0.21832527157030085,0.928272367837786
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,7,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.24701550332382,3.67,1.050420168067227,3.4938399999999996,0.21832527157030085,0.928272367837786
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,8,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.680104457278496,3.67,1.050420168067227,3.4938399999999996,0.23661711858839862,0.9971234265397606
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,8,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.5993882384372,3.67,1.050420168067227,3.4938399999999996,0.23661711858839862,0.9971234265397606
