tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,425,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.13826582341175,3.67,1.050420168067227,3.4938399999999996,0.03998931313973249,0.973252816814772
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,425,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.629510586973446,3.67,1.050420168067227,3.4938399999999996,0.03998931313973249,0.973252816814772
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,425,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.629510919588235,3.67,1.050420168067227,3.4938399999999996,0.03998931313973249,0.973252816814772
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,426,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4999473679853643,3.67,1.050420168067227,3.4938399999999996,0.02054179334678593,0.9918944105845797
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,426,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.523992290597402,3.67,1.050420168067227,3.4938399999999996,0.02054179334678593,0.9918944105845797
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,426,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.024044922612035,3.67,1.050420168067227,3.4938399999999996,0.02054179334678593,0.9918944105845797
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,426,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.024045199406267,3.67,1.050420168067227,3.4938399999999996,0.02054179334678593,0.9918944105845797
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,427,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5486762027189169,3.67,1.050420168067227,3.4938399999999996,0.12813366282086427,0.9987136296499455
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,427,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.665093599397963,3.67,1.050420168067227,3.4938399999999996,0.12813366282086427,0.9987136296499455
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,427,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.116417396679047,3.67,1.050420168067227,3.4938399999999996,0.12813366282086427,0.9987136296499455
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,427,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.11641704298556,3.67,1.050420168067227,3.4938399999999996,0.12813366282086427,0.9987136296499455
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,428,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.6603534873154409,3.67,1.050420168067227,3.4938399999999996,0.37471392994138575,0.9896452285607269
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,428,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.477452866617277,3.67,1.050420168067227,3.4938399999999996,0.37471392994138575,0.9896452285607269
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,428,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.817099379301823,3.67,1.050420168067227,3.4938399999999996,0.37471392994138575,0.9896452285607269
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,428,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.817099671682186,3.67,1.050420168067227,3.4938399999999996,0.37471392994138575,0.9896452285607269
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,429,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.7155516514776855,3.67,1.050420168067227,3.4938399999999996,0.4965899057645685,0.9784803731963679
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,429,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.24643290826439,3.67,1.050420168067227,3.4938399999999996,0.4965899057645685,0.9784803731963679
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,429,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.530881256786678,3.67,1.050420168067227,3.4938399999999996,0.4965899057645685,0.9784803731963679
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,429,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.53088178356803,3.67,1.050420168067227,3.4938399999999996,0.4965899057645685,0.9784803731963679
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,430,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.7227021686567494,3.67,1.050420168067227,3.4938399999999996,0.5123780303019915,0.9958067947154525
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,430,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.604946211582362,3.67,1.050420168067227,3.4938399999999996,0.5123780303019915,0.9958067947154525
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,430,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.882244042925617,3.67,1.050420168067227,3.4938399999999996,0.5123780303019915,0.9958067947154525
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,430,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.88224442623124,3.67,1.050420168067227,3.4938399999999996,0.5123780303019915,0.9958067947154525
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,431,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5657121753944222,3.67,1.050420168067227,3.4938399999999996,0.16574861158709636,0.9374130427539358
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,431,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.396679583312014,3.67,1.050420168067227,3.4938399999999996,0.16574861158709636,0.9374130427539358
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,431,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.830967407917615,3.67,1.050420168067227,3.4938399999999996,0.16574861158709636,0.9374130427539358
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,431,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.830967285202053,3.67,1.050420168067227,3.4938399999999996,0.16574861158709636,0.9374130427539358
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,432,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5637602802707183,3.67,1.050420168067227,3.4938399999999996,0.1614388777228909,0.9486857683439047
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,432,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.62993156117749,3.67,1.050420168067227,3.4938399999999996,0.1614388777228909,0.9486857683439047
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,432,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.066171280906786,3.67,1.050420168067227,3.4938399999999996,0.1614388777228909,0.9486857683439047
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,432,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.066171217228337,3.67,1.050420168067227,3.4938399999999996,0.1614388777228909,0.9486857683439047
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,433,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5668954630108949,3.67,1.050420168067227,3.4938399999999996,0.16836128161286112,0.918441223974619
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,433,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.00412019572982,3.67,1.050420168067227,3.4938399999999996,0.16836128161286112,0.918441223974619
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,433,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.43722473271893,3.67,1.050420168067227,3.4938399999999996,0.16836128161286112,0.918441223974619
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,433,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.43722498194055,3.67,1.050420168067227,3.4938399999999996,0.16836128161286112,0.918441223974619
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,434,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.574397707478649,3.67,1.050420168067227,3.4938399999999996,0.18492601881678902,0.9872593721511165
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,434,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.428085415772944,3.67,1.050420168067227,3.4938399999999996,0.18492601881678902,0.9872593721511165
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,434,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.85368770829429,3.67,1.050420168067227,3.4938399999999996,0.18492601881678902,0.9872593721511165
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,434,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.853688035613416,3.67,1.050420168067227,3.4938399999999996,0.18492601881678902,0.9872593721511165
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,435,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4987067256791949,3.67,1.050420168067227,3.4938399999999996,0.017802489432356558,0.9045827794769337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,435,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.7173652700089,3.67,1.050420168067227,3.4938399999999996,0.017802489432356558,0.9045827794769337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,435,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.218658544329692,3.67,1.050420168067227,3.4938399999999996,0.017802489432356558,0.9045827794769337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,435,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.218658937556075,3.67,1.050420168067227,3.4938399999999996,0.017802489432356558,0.9045827794769337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,436,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5313077334646493,3.67,1.050420168067227,3.4938399999999996,0.08978458189756418,0.854612512857978
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,436,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-17.683394964397337,3.67,1.050420168067227,3.4938399999999996,0.08978458189756418,0.854612512857978
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,436,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-17.152087230932693,3.67,1.050420168067227,3.4938399999999996,0.08978458189756418,0.854612512857978
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,436,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-17.15208757068695,3.67,1.050420168067227,3.4938399999999996,0.08978458189756418,0.854612512857978
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,437,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.514034280586945,3.67,1.050420168067227,3.4938399999999996,0.0516452933421396,0.973231863965777
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,437,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.137832273119848,3.67,1.050420168067227,3.4938399999999996,0.0516452933421396,0.973231863965777
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,437,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.62379799253288,3.67,1.050420168067227,3.4938399999999996,0.0516452933421396,0.973231863965777
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,437,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.62379774607018,3.67,1.050420168067227,3.4938399999999996,0.0516452933421396,0.973231863965777
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,438,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4977115925400295,3.67,1.050420168067227,3.4938399999999996,0.015605264799852145,0.9164689020183252
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,438,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.963309480200426,3.67,1.050420168067227,3.4938399999999996,0.015605264799852145,0.9164689020183252
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,438,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.465597887660397,3.67,1.050420168067227,3.4938399999999996,0.015605264799852145,0.9164689020183252
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,438,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.46559822504272,3.67,1.050420168067227,3.4938399999999996,0.015605264799852145,0.9164689020183252
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,439,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.6519204143983833,3.67,1.050420168067227,3.4938399999999996,0.35609395012040085,0.9851546848281283
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,439,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.384535834355628,3.67,1.050420168067227,3.4938399999999996,0.35609395012040085,0.9851546848281283
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,439,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.73261541995725,3.67,1.050420168067227,3.4938399999999996,0.35609395012040085,0.9851546848281283
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,439,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.73261549300265,3.67,1.050420168067227,3.4938399999999996,0.35609395012040085,0.9851546848281283
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,440,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.6042124210979765,3.67,1.050420168067227,3.4938399999999996,0.25075605312178006,0.9569993994342397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,440,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.801954811418746,3.67,1.050420168067227,3.4938399999999996,0.25075605312178006,0.9569993994342397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,440,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.19774239032077,3.67,1.050420168067227,3.4938399999999996,0.25075605312178006,0.9569993994342397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,440,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.197742839029857,3.67,1.050420168067227,3.4938399999999996,0.25075605312178006,0.9569993994342397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,441,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5685962217325274,3.67,1.050420168067227,3.4938399999999996,0.17211649932033052,0.9568016555676981
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,441,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.797863152519252,3.67,1.050420168067227,3.4938399999999996,0.17211649932033052,0.9568016555676981
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,441,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.229266930786732,3.67,1.050420168067227,3.4938399999999996,0.17211649932033052,0.9568016555676981
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,441,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.229266875759752,3.67,1.050420168067227,3.4938399999999996,0.17211649932033052,0.9568016555676981
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,442,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.6288306587808259,3.67,1.050420168067227,3.4938399999999996,0.30511243434019664,0.9147973413408512
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,442,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.928722030073033,3.67,1.050420168067227,3.4938399999999996,0.30511243434019664,0.9147973413408512
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,442,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.29989137129221,3.67,1.050420168067227,3.4938399999999996,0.30511243434019664,0.9147973413408512
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,442,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-18.299891874609475,3.67,1.050420168067227,3.4938399999999996,0.30511243434019664,0.9147973413408512
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,443,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5699464207081313,3.67,1.050420168067227,3.4938399999999996,0.17509769897344576,0.963879146142897
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,443,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.94430854070988,3.67,1.050420168067227,3.4938399999999996,0.17509769897344576,0.963879146142897
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,443,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.37436212000172,3.67,1.050420168067227,3.4938399999999996,0.17509769897344576,0.963879146142897
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,443,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.37436257295783,3.67,1.050420168067227,3.4938399999999996,0.17509769897344576,0.963879146142897
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,444,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4986974713851118,3.67,1.050420168067227,3.4938399999999996,0.017782056674948254,0.9679247714730894
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,444,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.028019450058185,3.67,1.050420168067227,3.4938399999999996,0.017782056674948254,0.9679247714730894
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,444,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.52932197867304,3.67,1.050420168067227,3.4938399999999996,0.017782056674948254,0.9679247714730894
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,444,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.52932202460853,3.67,1.050420168067227,3.4938399999999996,0.017782056674948254,0.9679247714730894
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,445,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.7712729692359648,3.67,1.050420168067227,3.4938399999999996,0.6196209582487048,0.9695966200239006
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,445,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.062612856777413,3.67,1.050420168067227,3.4938399999999996,0.6196209582487048,0.9695966200239006
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,445,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.291339887541426,3.67,1.050420168067227,3.4938399999999996,0.6196209582487048,0.9695966200239006
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,445,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.291339977560458,3.67,1.050420168067227,3.4938399999999996,0.6196209582487048,0.9695966200239006
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,446,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5083640657791403,3.67,1.050420168067227,3.4938399999999996,0.039125622185149145,0.9454212187625133
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,446,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.56238244533834,3.67,1.050420168067227,3.4938399999999996,0.039125622185149145,0.9454212187625133
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,446,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.0540183795592,3.67,1.050420168067227,3.4938399999999996,0.039125622185149145,0.9454212187625133
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,446,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.054018381826136,3.67,1.050420168067227,3.4938399999999996,0.039125622185149145,0.9454212187625133
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,447,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5816625965970283,3.67,1.050420168067227,3.4938399999999996,0.2009666819235541,0.9999535762079403
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,447,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.69075021498677,3.67,1.050420168067227,3.4938399999999996,0.2009666819235541,0.9999535762079403
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,447,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.109087618389747,3.67,1.050420168067227,3.4938399999999996,0.2009666819235541,0.9999535762079403
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,447,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.10908744817516,3.67,1.050420168067227,3.4938399999999996,0.2009666819235541,0.9999535762079403
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,448,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4934326868213752,3.67,1.050420168067227,3.4938399999999996,0.006157562809710815,0.9748121936836858
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,448,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.17053199861571,3.67,1.050420168067227,3.4938399999999996,0.006157562809710815,0.9748121936836858
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,448,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.677099311794322,3.67,1.050420168067227,3.4938399999999996,0.006157562809710815,0.9748121936836858
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,448,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.677099641257747,3.67,1.050420168067227,3.4938399999999996,0.006157562809710815,0.9748121936836858
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,449,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4945228361262072,3.67,1.050420168067227,3.4938399999999996,0.008564580976166462,0.9532550718590773
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,449,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.724478268083004,3.67,1.050420168067227,3.4938399999999996,0.008564580976166462,0.9532550718590773
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,449,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.22995543195681,3.67,1.050420168067227,3.4938399999999996,0.008564580976166462,0.9532550718590773
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,449,SSP1VLLO_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-19.229955131426742,3.67,1.050420168067227,3.4938399999999996,0.008564580976166462,0.9532550718590773
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,450,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.5168365280762568,3.67,1.050420168067227,3.4938399999999996,0.057832575437975486,0.7984529007866702
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,450,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-16.521356512627904,3.67,1.050420168067227,3.4938399999999996,0.057832575437975486,0.7984529007866702
