scenario_id,n,qrmse,qrmse_rel,denom_abs_median,meets_tol,stable_hits,tol_qrmse_rel
SSP1VLLO_2050,800,inf,inf,19.291762422872146,False,0,0.01
SSP1VLLO_2050,1000,0.052443668274072756,0.0027197306483898653,19.282669886858265,True,1,0.01
SSP1VLLO_2050,1200,0.03648782027707794,0.001894812123147818,19.256695601282818,True,2,0.01
SSP1VLLO_2050,1400,0.018633182139062242,0.0009667582883809782,19.27387886197187,True,3,0.01
