rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-4.4322138236456174,34.601665869393585,"('ecoinvent_3.10.1.1_consequential_unitprocess', '7feee803d7617b42630c276a615c7956')","heat production, at hard coal industrial furnace 1-10MW",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,7feee803d7617b42630c276a615c7956
2,-2.4111786521263774,18.823730395675632,"('mtcw_foreground_contemporary', 'h2_production_smr_proxy_CA_contemp_ABelec')","Hydrogen production, SMR (US base; electricity export credit stripped; contem)",US,mtcw_foreground_contemporary,h2_production_smr_proxy_CA_contemp_ABelec
3,-0.6228031804823769,4.862136262126756,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'f8027e13c3672f267e1d96eaf7b2f395')",natural gas venting from petroleum/natural gas production,GLO,ecoinvent_3.10.1.1_consequential_unitprocess,f8027e13c3672f267e1d96eaf7b2f395
4,-0.5443334205064255,4.249533954662701,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'c9f6ade6f2d9519abce2145d41df16a6')",hard coal mine operation and hard coal preparation,CN,ecoinvent_3.10.1.1_consequential_unitprocess,c9f6ade6f2d9519abce2145d41df16a6
5,-0.3163857555425509,2.469978803981616,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'bd4b1109355124047a21af49482664f0')","heat and power co-generation, lignite",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,bd4b1109355124047a21af49482664f0
6,-0.30064430553646915,2.34708753224189,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'bfaaa6b4cf0c6574ef66ca9a02d64090')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,bfaaa6b4cf0c6574ef66ca9a02d64090
7,-0.29086315634779,2.270727485206301,"('ecoinvent_3.10.1.1_consequential_unitprocess', '3252febf4974507c969b7bbadfa2ea81')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,ecoinvent_3.10.1.1_consequential_unitprocess,3252febf4974507c969b7bbadfa2ea81
8,-0.2581747738422323,2.0155339105565337,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'be5a06ec98a762d98fab57de3fce655c')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",IT,ecoinvent_3.10.1.1_consequential_unitprocess,be5a06ec98a762d98fab57de3fce655c
9,-0.2413862942430141,1.8844686270072253,"('ecoinvent_3.10.1.1_consequential_unitprocess', '23f96312ffa8ce40afd858a31608ccf3')","sweet gas, burned in gas turbine",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,23f96312ffa8ce40afd858a31608ccf3
10,-0.21385148332967877,1.6695082562062293,"('ecoinvent_3.10.1.1_consequential_unitprocess', 'c8851ed7b1ee1f9f7afe86857fd10c18')","transport, freight, sea, bulk carrier for dry goods",GLO,ecoinvent_3.10.1.1_consequential_unitprocess,c8851ed7b1ee1f9f7afe86857fd10c18
