tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,7.13999332626721,1.0000060329395528,0.14005699826926254,0.14005699826926254,6.0204240874761945,6.062753638020173,6.868789727662184,9.029018364954416,9.661850664414079,5.985777528549927,11.278874994767905
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-38.66976902669326,1.7478507320127832,-0.04519940966821559,0.04519940966821559,-40.674727466151865,-40.619390069812994,-39.114978016070026,-35.064864499666356,-34.2951566906675,-40.713520921823566,-31.056630834070678
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-31.52977570042605,2.0118279590684613,-0.06380723980352566,0.06380723980352566,-34.339114418882914,-34.1657405233564,-31.89552138125891,-27.77416134570754,-26.600568598854792,-34.63464765341826,-21.54478271002801
