tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,28,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.58925714567423,3.67,1.050420168067227,3.4938399999999996,0.10028419040950433,0.9404586391879801
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,29,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.044205425091233,3.67,1.050420168067227,3.4938399999999996,0.008378583727188813,0.9503293881973265
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,29,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.694098201774864,3.67,1.050420168067227,3.4938399999999996,0.008378583727188813,0.9503293881973265
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,29,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.64989277668363,3.67,1.050420168067227,3.4938399999999996,0.008378583727188813,0.9503293881973265
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,30,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.213665775491583,3.67,1.050420168067227,3.4938399999999996,0.31105890233679534,0.9729449803923675
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,30,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.614926239036976,3.67,1.050420168067227,3.4938399999999996,0.31105890233679534,0.9729449803923675
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,30,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.401260463545352,3.67,1.050420168067227,3.4938399999999996,0.31105890233679534,0.9729449803923675
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,31,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.581919310678675,3.67,1.050420168067227,3.4938399999999996,0.08339973635700483,0.9486183554216113
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,31,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.62443091475603,3.67,1.050420168067227,3.4938399999999996,0.08339973635700483,0.9486183554216113
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,31,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.042511604077326,3.67,1.050420168067227,3.4938399999999996,0.08339973635700483,0.9486183554216113
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,32,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.482905128242225,3.67,1.050420168067227,3.4938399999999996,0.2091041198316505,0.8827652145125652
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,32,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-35.94312069445076,3.67,1.050420168067227,3.4938399999999996,0.2091041198316505,0.8827652145125652
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,32,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-28.460215566208547,3.67,1.050420168067227,3.4938399999999996,0.2091041198316505,0.8827652145125652
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,33,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.389435005738037,3.67,1.050420168067227,3.4938399999999996,0.05654457097569673,0.9972221055500903
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,33,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.60340610357274,3.67,1.050420168067227,3.4938399999999996,0.05654457097569673,0.9972221055500903
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,33,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-34.21397109783472,3.67,1.050420168067227,3.4938399999999996,0.05654457097569673,0.9972221055500903
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,34,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.044111737931458,3.67,1.050420168067227,3.4938399999999996,0.008365513135372364,0.9075963219024059
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,34,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-36.95415678334192,3.67,1.050420168067227,3.4938399999999996,0.008365513135372364,0.9075963219024059
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,34,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.91004504541039,3.67,1.050420168067227,3.4938399999999996,0.008365513135372364,0.9075963219024059
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,35,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.4090881639635,3.67,1.050420168067227,3.4938399999999996,0.1988052766491232,0.992848966971479
