mode,runner,scenario,bg_db,fg_db,route,case,method,score,solver,tech_shape,n_activities,n_products,error
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,gateA_only,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.3404449969765823,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08337685888005103,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08819988839883516,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,joint,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.18711342040606266,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-34.381999342269474,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.21634790021020364,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-35.24645717534839,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",43.875889476532834,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",51.81089649755781,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-113.56879566737643,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.201440940044387,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.008316086183467467,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0004730606598003308,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-40.14546094208935,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-66.79803084484438,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.01222269521067946,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.8480887648394196,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.7388703335063591,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-8.179214612532822e-06,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07500990582396261,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08337685888005102,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08819988839883516,standard,"(107292, 107292)",107292,107292,
prospect,msfsc,SSP5H_2050,prospective_conseq_IMAGE_SSP5H_2050_PERF,mtcw_foreground_prospective,msfsc,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.18711342040606266,standard,"(107292, 107292)",107292,107292,
