scenario,case,bg_db,solver,tech_shape,n_activities,n_products,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)","ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)","ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)","ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)","ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)","ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)","ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)","ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)","ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)","ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)","ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)","ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)","ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)"
SSP5H_2050,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,1.2953326296909408e-20,-2.1128929277230176e-19,-2.1659789555582563e-19,8.020257371454027e-21,1.289024052641307e-20,1.0395836466395479e-17,-4.893311307727744e-38,7.123477995378433e-33,1.4091770933248386e-30,3.766107071540106e-21,9.905430663122727e-19,2.2359906338687184e-30,-4.0091166383066673e-19,1.857766898087474e-18,2.3009748961022493e-39,3.7455009304764935e-21,8.158793130123066e-21,7.659516792507237e-21,6.1949315529408e-20
SSP5H_2050,degrease_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,5.689670029712983e-20,-9.280754063690317e-19,-9.513931221932815e-19,3.522849417283038e-20,5.661959987560827e-20,4.5663081297316936e-17,-2.149357319920711e-37,3.1289445142205086e-32,6.189724932939439e-30,1.6542396943048824e-20,4.350900354360213e-18,9.82145327357079e-30,-1.760980172945862e-18,8.160128448831398e-18,1.0106892706691487e-38,1.6451885717940635e-20,3.583700409228562e-20,3.364396305436297e-20,2.721086119887456e-19
SSP5H_2050,gateA_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,1.1886863913067762e-19,-1.9389360022894233e-18,-1.987651395878301e-18,7.359940276199517e-20,1.1828972067394777e-19,9.539935187882437e-17,-4.490439311992119e-37,6.536993786665926e-32,1.293157908169329e-29,3.4560391065458624e-20,9.089905063408421e-18,2.051898930574063e-29,-3.6790414152854515e-18,1.7048147938107128e-17,2.1115328738293667e-38,3.437129492918175e-20,7.487070224405837e-20,7.028899886778442e-20,5.684895650065493e-19
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,1.7135883628228186e-20,-2.795134353766189e-19,-2.865361566021216e-19,1.060995406395611e-20,1.7052427811776497e-20,1.3752594493717499e-17,-6.473334431882522e-38,9.423609593325219e-33,1.8641925733419983e-30,4.982162189857081e-21,1.3103839372224677e-18,2.9579796275892104e-30,-5.30363820000548e-19,2.457629541964795e-18,3.043946950777581e-39,4.95490243995389e-21,1.0793222251967981e-20,1.0132732349719446e-20,8.19524064652029e-20
SSP5H_2050,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,4.983543930661902e-22,5.590609818476225e-22,5.590609820486559e-22,3.0024533312881958e-22,4.825587291701417e-22,3.8917720874612814e-19,0.0,2.684646604813876e-34,5.287463401436879e-32,1.4098750424664756e-22,3.7081845281730034e-20,8.370630347573549e-32,2.0194261646471184e-24,6.954712477150354e-20,8.633756586978167e-39,1.4663540266236203e-22,3.733368995694714e-22,3.733368996780904e-22,2.4866927662107992e-21
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,least_squares,"(107022, 107025)",107025,107022,7.517093872786612e-21,-1.2261572137109473e-19,-1.256964177529825e-19,4.654327866308858e-21,7.480483843205058e-21,6.032927513193037e-18,-2.8396938056760726e-38,4.133907504881125e-33,8.177757782899097e-31,2.1855529416001905e-21,5.748334477052336e-19,1.2975934604121117e-30,-2.3265766202230203e-19,1.078102091043882e-18,1.3353052281156346e-39,2.173594754710135e-21,4.734723146952842e-21,4.444982348935503e-21,3.59505203154608e-20
