rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-1.5828834870032256e-18,81.63670616947726,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '64a293b58a154680bb4d3d44b652e6d5')",airport construction,RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,64a293b58a154680bb4d3d44b652e6d5
2,-4.930696810289365e-19,25.42991003554208,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '714b776d17074ee6b0375b89211320e6')",airport construction,RER,prospective_conseq_IMAGE_SSP5H_2050_PERF,714b776d17074ee6b0375b89211320e6
3,1.3325114318186716e-19,-6.872384804064145,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', 'ea6676d65cca4be4a05e0cc80a785ed4')","gold mine operation and gold production, unrefined",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,ea6676d65cca4be4a05e0cc80a785ed4
4,3.791691382521972e-21,-0.19555526216671848,"('mtcw_foreground_prospective', 'AL_primary_liquid_BASE_CA_SSP5H_2050')","Primary aluminium, liquid (baseline clone) [CA; SSP5H_2050]",CA,mtcw_foreground_prospective,AL_primary_liquid_BASE_CA_SSP5H_2050
5,-2.5009676760414884e-23,0.0012898660260516278,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '07fa96e5eecb4397bba14aab98ba0112')","nuclear waste storage construction, final repository for low level radioactive waste",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,07fa96e5eecb4397bba14aab98ba0112
6,-9.35364752330246e-25,4.824113592330031e-05,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', 'bf6704e386f447e980e36ee93b4c1890')","nuclear waste storage construction, final repository for low level radioactive waste",CH,prospective_conseq_IMAGE_SSP5H_2050_PERF,bf6704e386f447e980e36ee93b4c1890
7,2.7169209269753115e-25,-1.4012432198727925e-05,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '4ce159f416ce41299417dd1f4a8a9e45')","ferrochromium production, high-carbon, 55% Cr",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,4ce159f416ce41299417dd1f4a8a9e45
8,3.522589668445117e-27,-1.8167642791127582e-07,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '75b5a674173249d5b02d4df253cd5f77')",clinker production,RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,75b5a674173249d5b02d4df253cd5f77
9,8.569181693943994e-28,-4.419527866740224e-08,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '6e15fb4221f9483092669df77db2b2c3')","copper mine operation and beneficiation, sulfide ore",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,6e15fb4221f9483092669df77db2b2c3
10,6.818483034806375e-29,-3.516610670365275e-09,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '1d1ad52bcb6a4093a096bed72979ae5f')",ground granulated blast furnace slag production,RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,1d1ad52bcb6a4093a096bed72979ae5f
11,4.982846080615622e-29,-2.5698868218095196e-09,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', 'e111e03c022e451ea5cea8096db3c98a')","phosphoric acid production, dihydrate process",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,e111e03c022e451ea5cea8096db3c98a
12,2.832363999619595e-29,-1.4607826128738881e-09,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '175970975c254541b848b450eb32bed1')",phosphate rock beneficiation,RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,175970975c254541b848b450eb32bed1
13,4.969834391653571e-30,-2.5631760851236846e-10,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '2e9467308fca4a87af56877de0ac2033')","transport, freight train, electricity",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,2e9467308fca4a87af56877de0ac2033
14,1.2006943873177673e-30,-6.192542641428247e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '08aeab7b12f24c869b65ccc5af9ad4cb')","transport, freight train, electric",RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,08aeab7b12f24c869b65ccc5af9ad4cb
15,-9.10242284971378e-31,4.6945452758450914e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '11735eaeb99b40dc90e604d02ce432bc')",gold production,AU,prospective_conseq_IMAGE_SSP5H_2050_PERF,11735eaeb99b40dc90e604d02ce432bc
16,-8.118634442595807e-31,4.187159572574663e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', 'd1bdf5f922f2478c9b35d8161e54bf8d')",gold production,US,prospective_conseq_IMAGE_SSP5H_2050_PERF,d1bdf5f922f2478c9b35d8161e54bf8d
17,-6.705095038076784e-31,3.458131176150042e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '1c127f98b1364d838b779bd20d7bc4f4')",gold-silver mine operation with refinery,RoW,prospective_conseq_IMAGE_SSP5H_2050_PERF,1c127f98b1364d838b779bd20d7bc4f4
18,-5.247055107793216e-31,2.706151776849617e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '7ae922b7a27e4aa587fa79ca0c50fd09')","platinum group metal, extraction and refinery operations",RU,prospective_conseq_IMAGE_SSP5H_2050_PERF,7ae922b7a27e4aa587fa79ca0c50fd09
19,-5.210538122479962e-31,2.687318259255361e-11,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', '696b35d33136412b8e0c96313654743d')",gold-silver mine operation with refinery,CA-QC,prospective_conseq_IMAGE_SSP5H_2050_PERF,696b35d33136412b8e0c96313654743d
20,-1.3616114567417427e-31,7.0224672456130715e-12,"('prospective_conseq_IMAGE_SSP5H_2050_PERF', 'a0bf23e6ca174b89aeeb5be7ddbe5c1f')","gold mine operation and gold production, unrefined",ZA,prospective_conseq_IMAGE_SSP5H_2050_PERF,a0bf23e6ca174b89aeeb5be7ddbe5c1f
