tag,route,case,method,n,mean,sd,p2_5,p50,p97_5,min,max
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,0.012670232806626821,0.0015747951111910168,0.00999062555414361,0.01254490020610876,0.016187789179146816,0.008115160767675862,0.019949772017919285
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-51.37926199309321,4.893914032802724,-62.12863933811058,-51.01992299994947,-43.10027940543266,-68.87942572661704,-38.317120388695976
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-51.36659176028658,4.89371393605634,-62.11708799530864,-51.00747110046618,-43.087689331124295,-68.86400532746266,-38.304423779485305
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,2.2819707803695923,0.2809302843350624,1.777473924907168,2.271348169963769,2.877125679162789,1.582355815465759,3.358382274699717
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-45.73520730910865,5.486600546158609,-57.018125727513414,-45.162471021560464,-36.35978885150909,-68.16710433823835,-32.61720305935053
contemp_al_base_routes_uncertainty_rewire_embedded,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,0.11271462383241683,0.021897928896785174,0.0791336858860238,0.10946263054358833,0.16458253388771601,0.0641047745382793,0.210133054050795
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-48.01717808947824,5.518728723844536,-59.378358481816726,-47.45735024523741,-38.505839057115715,-70.5675077716327,-34.692072588733986
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1000,-45.73520730910865,5.486600546158609,-57.018125727513414,-45.162471021560464,-36.35978885150909,-68.16710433823835,-32.61720305935053
