tag,route,case,method,n,mean,sd,p2_5,p50,p97_5,min,max
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,0.0126525404555596,0.001640596865288862,0.009719451374344636,0.012530326516907327,0.01632952386825931,0.007620681973532428,0.020199839848156008
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-51.482144403380765,4.782745967172287,-61.793536258800515,-51.11977548133844,-42.8770804054898,-69.41979233999879,-37.438672650197944
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-51.4694918629252,4.782664046407354,-61.7818319641025,-51.10773451351615,-42.86384047606468,-69.40888791870428,-37.42743938933848
contemp_al_base_routes_uncertainty_rewire_embedded,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-51.4694918629252,4.782664046407354,-61.7818319641025,-51.10773451351615,-42.86384047606468,-69.40888791870428,-37.42743938933848
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,2.2710483350551267,0.2724967556576611,1.8041327017938298,2.2449094851123723,2.8854605704973646,1.3965922245590647,3.2911158075113773
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-45.78099397741258,5.435794063969006,-57.64372608857199,-45.250052718799644,-35.86310283012846,-66.05223056337212,-31.01293798658087
contemp_al_base_routes_uncertainty_rewire_embedded,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,0.11183561826238393,0.021005507677179847,0.07743038457396723,0.10916090078590879,0.15957738046617423,0.06826003414804023,0.2344296040683597
contemp_al_base_routes_uncertainty_rewire_embedded,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,0.11183561826238393,0.021005507677179847,0.07743038457396723,0.10916090078590879,0.15957738046617423,0.06826003414804023,0.2344296040683597
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-48.052042312467705,5.459111556802768,-60.01171662597668,-47.456984109789175,-38.3175525994489,-68.31743617145003,-33.258577437492406
contemp_al_base_routes_uncertainty_rewire_embedded,recycling_postcons,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1400,-45.78099397741258,5.435794063969006,-57.64372608857199,-45.250052718799644,-35.86310283012846,-66.05223056337212,-31.01293798658087
