rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-8.531008107069985,46.86399430015025,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '58c16036ece14dd980226651cf0f6590')","heat production, at hard coal industrial furnace 1-10MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,58c16036ece14dd980226651cf0f6590
2,-0.968059143930946,5.317908227726411,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5d82e47ac91443b1b6bfc70ebeb16c99')",hard coal mine operation and hard coal preparation,CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5d82e47ac91443b1b6bfc70ebeb16c99
3,-0.7604634864696104,4.177508220376592,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd303b5b8f263485ca094a0d431d0dca0')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d303b5b8f263485ca094a0d431d0dca0
4,-0.5737727858474249,3.151946901005853,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0fc5de24037f4c4f9eebb11bb4d37984')","transport, freight, sea, container ship",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0fc5de24037f4c4f9eebb11bb4d37984
5,-0.5709534814924774,3.136459415639247,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '70dfd919263f45c98ac2d89c7ec20724')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,70dfd919263f45c98ac2d89c7ec20724
6,-0.5609903542080218,3.081728259085375,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '41029deb6fae481fadb3c173537b6440')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,41029deb6fae481fadb3c173537b6440
7,-0.3960070583174885,2.1754137718413262,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'dcb55ad1916d4894b7b3d8aeb458f26d')","heat and power co-generation, lignite",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,dcb55ad1916d4894b7b3d8aeb458f26d
8,-0.28984039444720466,1.5922008774168512,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca4947b1752c49be8a0fdc8e0baa6bcf')","transport, freight, sea, bulk carrier for dry goods",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca4947b1752c49be8a0fdc8e0baa6bcf
9,-0.2831398820880495,1.555392475752422,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca3a0fc3fe634eada642d8ac24470332')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca3a0fc3fe634eada642d8ac24470332
10,-0.2699609037828278,1.4829954557957923,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '3d18e8afc6094a01a94161ae8dad1d24')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,3d18e8afc6094a01a94161ae8dad1d24
11,-0.2601840106711815,1.4292873526845489,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '73261bac87d74e73a1b667d6823a34af')","quicklime production, in pieces, loose",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,73261bac87d74e73a1b667d6823a34af
12,-0.21934403469047478,1.204938204546714,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '7855a690cbb24da3a01b089010fa94b6')",pig iron production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,7855a690cbb24da3a01b089010fa94b6
13,-0.19735215304287315,1.0841286351209554,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ef68ca3590ed48a3926baeccc3682ef6')","heat production, light fuel oil, at industrial furnace 1MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ef68ca3590ed48a3926baeccc3682ef6
14,-0.18147728392161325,0.99692208617889,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '11ba24f1db0c4ab5bb9ca61df798d234')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",US-SERC,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,11ba24f1db0c4ab5bb9ca61df798d234
15,-0.1746930100084075,0.9596535512052045,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5e74206e03324054b97813c64dd67a4f')","sweet gas, burned in gas turbine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5e74206e03324054b97813c64dd67a4f
16,-0.15694776674883673,0.8621723428258439,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'e622107be5ec4b099c17b507902a8d3a')",hard coal mine operation and hard coal preparation,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,e622107be5ec4b099c17b507902a8d3a
17,-0.15549762912279638,0.8542061985450914,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '68fd7ec5c59d4534911a247e06dc5220')","heat and power co-generation, hard coal",RU,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,68fd7ec5c59d4534911a247e06dc5220
18,-0.13741991371639728,0.754898597247289,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd3adb46255a74389b2459797ced5837c')",clinker production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d3adb46255a74389b2459797ced5837c
19,-0.13138978025616152,0.7217728357238138,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'a955a3ab68df43dc9db95fdf8f7eb372')","diesel, burned in building machine",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,a955a3ab68df43dc9db95fdf8f7eb372
20,-0.1293579035358064,0.7106109826524966,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '7e1602aeeca94124b8d48627c577fcfa')","electricity production, hard coal, at coal mine power plant",CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,7e1602aeeca94124b8d48627c577fcfa
