rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-6.92852160461302e-19,86.70870945667022,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '27dffb4a42134c5cb8993ba1e11906c3')",airport construction,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,27dffb4a42134c5cb8993ba1e11906c3
2,-1.7178853724478454e-19,21.498904404118342,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'fe0b62aeca244623bc8c88148bc9ad75')",airport construction,RER,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,fe0b62aeca244623bc8c88148bc9ad75
3,6.37809132267767e-20,-7.982021258589356,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '632e0145ae174637a287b1ec2fc94245')","gold mine operation and gold production, unrefined",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,632e0145ae174637a287b1ec2fc94245
4,1.8149002948611114e-21,-0.22713021816250326,"('mtcw_foreground_prospective', 'AL_primary_liquid_BASE_CA_SSP1VLLO_2050')","Primary aluminium, liquid (baseline clone) [CA; SSP1VLLO_2050]",CA,mtcw_foreground_prospective,AL_primary_liquid_BASE_CA_SSP1VLLO_2050
5,-1.1970929363256703e-23,0.0014981317737305696,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'c6e7f5cbd13d47228ea9742c885e7eea')","nuclear waste storage construction, final repository for low level radioactive waste",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,c6e7f5cbd13d47228ea9742c885e7eea
6,-4.4771411827074455e-25,5.603029854874147e-05,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '120b7be6093d4da2b60da4dff69df65d')","nuclear waste storage construction, final repository for low level radioactive waste",CH,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,120b7be6093d4da2b60da4dff69df65d
7,1.3004593713009665e-25,-1.6274922735502905e-05,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'c8bd8c7d016e42cba5bb6474b0f2eb81')","ferrochromium production, high-carbon, 55% Cr",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,c8bd8c7d016e42cba5bb6474b0f2eb81
8,1.6860378406878533e-27,-2.1100340534958915e-07,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd3adb46255a74389b2459797ced5837c')",clinker production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d3adb46255a74389b2459797ced5837c
9,4.101645610472585e-28,-5.133106567725832e-08,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ab4219f9de9a46c88e3663c6439592d1')","copper mine operation and beneficiation, sulfide ore",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ab4219f9de9a46c88e3663c6439592d1
10,3.2636798784358505e-29,-4.0844134793555404e-09,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '8e88f9dc8a65442da389080e092e174c')",ground granulated blast furnace slag production,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,8e88f9dc8a65442da389080e092e174c
11,2.3850487575657589e-29,-2.984828677189531e-09,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5af6bf30b9584963a416eefad605f332')","phosphoric acid production, dihydrate process",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5af6bf30b9584963a416eefad605f332
12,1.3557164176807341e-29,-1.6966450806482291e-09,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'b8fb366da732475b8ec65fe6450f5833')",phosphate rock beneficiation,RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,b8fb366da732475b8ec65fe6450f5833
13,2.1446290337911844e-30,-2.68394942522122e-10,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0a604da1824b4c29a5dd6daae6a1c033')","transport, freight train, electricity",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0a604da1824b4c29a5dd6daae6a1c033
14,5.188143502993141e-31,-6.492831419058113e-11,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'b2851357fd6c41a5ac041a51ec694a09')","transport, freight train, electric",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,b2851357fd6c41a5ac041a51ec694a09
