tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2600,3.2623750404284007,1.051030456809763,0.32216726887162134,0.32216726887162134,1.789576618784344,1.9295420401231618,3.0573674249527927,5.315975012218833,5.825969865942605,1.2637919194778757,10.48255221310283
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2600,-6.160157123896807,0.41511679884465397,-0.06738737186334273,0.06738737186334273,-6.946806624162056,-6.844745783421258,-6.163609796765924,-5.461773247227416,-5.339285576188911,-7.255198188986675,-4.984526901360454
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP5H_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2600,-2.897782083468407,1.0574207974535166,-0.3649069415833611,0.3649069415833611,-4.475027918403116,-4.315212511344221,-3.044321371240093,-0.8210392316755593,-0.3219637057626153,-5.336002347838223,4.878612258712042
