tag,unc_layer,iteration,scenario_id,case,method,score,f_Al,X_Al,L,f_makeup,Y_prep,R_PSA,E_aux,E_therm,der_prepared_mass_per_kg_gate,der_al_feed_kg_per_kg_gate,der_al_reacted_kg_per_kg_gate,der_h2_crude_kg_per_kg_gate,der_h2_usable_kg_per_kg_gate,der_aloh3_kg_per_kg_gate,der_electrolyte_makeup_kg_per_kg_gate,der_purge_m3_per_kg_gate,der_stoich_makeup_water_kg_per_kg_gate,der_elec_total_kwh_per_kg_gate
prospect_hydrolysis_fgonly_fgonly,fgonly,1,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.0618967387650153,0.9627274008520021,0.9294764396311215,203.75273083460257,0.13131458842790622,0.8181929559958377,0.9435653689023806,0.11348601445589311,0.03419201536020478,0.8181929559958377,0.7876967779212894,0.7321455966511863,0.08205152934721607,0.07742098155751044,2.1166321654690106,21.075383399811102,0.0210753833998111,1.4665369720601569,0.12082912375087461
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.8573012493173582,0.9995847030143825,0.962804564775757,81.28177250132342,0.16317326024463247,0.8285882459946002,0.9425381432647932,0.14179343702762276,0.030108232244665554,0.8285882459946002,0.8282441357937206,0.7974372346909462,0.08936876075480933,0.0842334658277135,2.305390223761284,10.985011760810053,0.010985011760810053,1.5973205232959315,0.14243570262586924
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.224421243693472,0.9995847030143825,0.962804564775757,81.28177250132342,0.16317326024463247,0.8285882459946002,0.9425381432647932,0.14179343702762276,0.030108232244665554,0.8285882459946002,0.8282441357937206,0.7974372346909462,0.08936876075480933,0.0842334658277135,2.305390223761284,10.985011760810053,0.010985011760810053,1.5973205232959315,0.14243570262586924
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-4.3671199943761145,0.9995847030143825,0.962804564775757,81.28177250132342,0.16317326024463247,0.8285882459946002,0.9425381432647932,0.14179343702762276,0.030108232244665554,0.8285882459946002,0.8282441357937206,0.7974372346909462,0.08936876075480933,0.0842334658277135,2.305390223761284,10.985011760810053,0.010985011760810053,1.5973205232959315,0.14243570262586924
prospect_hydrolysis_fgonly_fgonly,fgonly,9,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.9368511800818835,0.947317458814181,0.9462483340680821,94.68769312463596,0.2514613717498422,0.8759705163373178,0.9572500796996911,0.18041513459484196,0.049403144760696224,0.8759705163373178,0.8298221635328139,0.7852178398156967,0.08799933363293944,0.08423736913365099,2.2700639657685824,19.75831233765085,0.01975831233765085,1.572844251851123,0.20131403683082472
prospect_hydrolysis_fgonly_fgonly,fgonly,9,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.1776274675637515,0.947317458814181,0.9462483340680821,94.68769312463596,0.2514613717498422,0.8759705163373178,0.9572500796996911,0.18041513459484196,0.049403144760696224,0.8759705163373178,0.8298221635328139,0.7852178398156967,0.08799933363293944,0.08423736913365099,2.2700639657685824,19.75831233765085,0.01975831233765085,1.572844251851123,0.20131403683082472
prospect_hydrolysis_fgonly_fgonly,fgonly,9,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.240776287481867,0.947317458814181,0.9462483340680821,94.68769312463596,0.2514613717498422,0.8759705163373178,0.9572500796996911,0.18041513459484196,0.049403144760696224,0.8759705163373178,0.8298221635328139,0.7852178398156967,0.08799933363293944,0.08423736913365099,2.2700639657685824,19.75831233765085,0.01975831233765085,1.572844251851123,0.20131403683082472
prospect_hydrolysis_fgonly_fgonly,fgonly,10,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.8646397621302153,0.9797976982017969,0.9531541080267077,170.13562124450183,0.15084926394872777,0.7764864199653664,0.9634377613356045,0.1357394683046166,0.03458868092672008,0.7764864199653664,0.7607996069670198,0.7251592707657195,0.08126857206926129,0.07829721114135034,2.0964347045332827,19.525795038969463,0.01952579503896946,1.4525428904775297,0.1322574948159673
prospect_hydrolysis_fgonly_fgonly,fgonly,10,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-5.723993817857839,0.9797976982017969,0.9531541080267077,170.13562124450183,0.15084926394872777,0.7764864199653664,0.9634377613356045,0.1357394683046166,0.03458868092672008,0.7764864199653664,0.7607996069670198,0.7251592707657195,0.08126857206926129,0.07829721114135034,2.0964347045332827,19.525795038969463,0.01952579503896946,1.4525428904775297,0.1322574948159673
prospect_hydrolysis_fgonly_fgonly,fgonly,10,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-2.859354055727626,0.9797976982017969,0.9531541080267077,170.13562124450183,0.15084926394872777,0.7764864199653664,0.9634377613356045,0.1357394683046166,0.03458868092672008,0.7764864199653664,0.7607996069670198,0.7251592707657195,0.08126857206926129,0.07829721114135034,2.0964347045332827,19.525795038969463,0.01952579503896946,1.4525428904775297,0.1322574948159673
prospect_hydrolysis_fgonly_fgonly,fgonly,11,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.611052480914677,0.9913863595099508,0.8878638240127177,116.34530577265893,0.17047753410790234,0.8755509550030173,0.9541360632422207,0.2475477709531827,0.017436816204872908,0.8755509550030173,0.868009273845902,0.7706740331553248,0.08636940977015578,0.08240816862265063,2.228017835700314,17.216322343055168,0.017216322343055167,1.543712026950108,0.23200750834731587
