tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5200,4.340281386655005,1.7376970792157371,0.40036507415362677,0.40036507415362677,1.8732350281664556,2.1146815478365855,4.049243365012069,7.568324237856413,8.391195045194696,1.128054401818904,15.911873414009376
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5200,-3.477519075219092,0.22641286954278167,-0.0651075852196489,0.0651075852196489,-3.893010947211119,-3.8444128770795807,-3.4806503307881136,-3.0966126805582306,-3.03780698085514,-4.083330251062719,-2.795929877673687
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5200,0.8627623114359126,1.721946385083757,1.9958525798581617,1.9958525798581617,-1.6019855974262807,-1.3623227581922812,0.5790783942268509,4.041169530025731,4.893511392777803,-2.41006989495647,12.291221817580508
