tag,unc_layer,scenario_id,case,method,n,mean,sd,cv_signed,cv_absmean,p2_5,p5,p50,p95,p97_5,min,max
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2000,3.82967500274118,1.5266334966396442,0.3986326504329794,0.3986326504329794,1.6202795859323027,1.8109268562770058,3.6031650006532905,6.690219363913631,7.496237559407784,1.0395484333398566,11.677068910710293
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2000,-6.018533060548492,0.4021516908735148,-0.06681888872715858,0.06681888872715858,-6.79749649685017,-6.691453710536514,-6.013303983808984,-5.366442786616432,-5.251486641020806,-7.143490895183693,-4.805651260732546
prospect_hydrolysis_fgonly_fgonly,fgonly,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2000,-2.1888580578073125,1.5311685180298478,-0.6995284653421954,0.6995284653421954,-4.444103309635978,-4.239261123575527,-2.4120537529679815,0.732606045702884,1.5427870824718206,-5.313609149928501,5.5003030198845835
